File,Line,Speaker,UttStartTime,UttEndTime,UttLength,Content,InstancesCountPerLine,FeatureCountPerLine,SubjectWordToken,PredicateWordToken,WordPattern,SubjectPOS,PredicatePOS,POSPattern,L50,L49,L48,L47,L46,L45,L44,L43,L42,L41,L40,L39,L38,L37,L36,L35,L34,L33,L32,L31,L30,L29,L28,L27,L26,L25,L24,L23,L22,L21,L20,L19,L18,L17,L16,L15,L14,L13,L12,L11,L10,L9,L8,L7,L6,L5,L4,L3,L2,L1,ContentFeature,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40
DCB_se1_ag1_m_03_1,831,DCB_se1_ag1_m_03,829.4521,830.5152,1.0631,I ain't feel like doing something.,1,1,I,feel,I_ain't_feel,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,ain't ,feel,like,doing,something.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag1_m_03_1,991,DCB_se2_ag4_f_05,1016.5719,1017.8542,1.2823,She ain't got accustomed yet.,1,1,she,accustomed,she_ain't_accustomed,PronounPersonal,Adjective,PronounPersonal_ain't_Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,She,ain't ,got,accustomed,yet.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag1_m_03_1,1021,DCB_se2_ag4_f_05,1045.7054,1048.608,2.9026,"You got to go cause you ain't taking these kids out of here, mad as you are.",1,1,you,taking,you_ain't_taking,PronounPersonal,VerbPresentParticiple,PronounPersonal_ain't_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,You,got,to,go,cause,you,ain't ,taking,these,kids,out,of,"here,",mad,as,you,are.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag1_m_03_1,1378,DCB_se1_ag1_m_03,1336.7412,1339.2519,2.5107,"man, this is my first day. I ain't finna go with nobody.",1,1,I,go,I_ain't_go,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"man,",this,is,my,first,day.,I,ain't ,finna,go,with,nobody.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag1_m_03_1,2327,DCB_int_01,2205.9624,2207.4242,1.4618,you ain't gonna be on a school trip together?,1,1,you,on,you_ain't_on,PronounPersonal,Preposition,PronounPersonal_ain't_Preposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,you,ain't ,gonna,be,on,a,school,trip,together?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag1_m_03_1,2338,DCB_se1_ag1_m_03,2214.4811,2216.3818,1.9007,They both- they both ain't gonna drop me. Whatchu saying?,1,1,they,drop,they_ain't_drop,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,They,both-,they,both,ain't ,gonna,drop,me.,Whatchu,saying?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag1_m_03_1,2339,DCB_se1_ag1_m_03,2217.0351,2217.8598,0.8247,They ain't gonna drop me. They-,1,1,they,drop,they_ain't_drop,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,They,ain't ,gonna,drop,me.,They-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag1_m_03_1,2460,DCB_se2_ag4_f_05,2315.4682,2317.1671,1.6989,"She says sing a tune, ain't you today.",1,1,you,today,you_ain't_today,PronounPersonal,Adverb,PronounPersonal_ain't_Adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,She,says,sing,a,"tune,",ain't ,you,today.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag1_m_03_1,2564,DCB_se2_ag2_f_01,2409.0449,2410.952,1.9071,Grandma you ain't do it. ,1,1,you,do,you_ain't_do,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grandma,you,ain't ,do,it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag1_m_03_1,2569,DCB_se2_ag2_f_01,2413.5248,2414.7091,1.1843,She ain't gonna do it with-,1,1,she,do,she_ain't_do,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,She,ain't ,gonna,do,it,with-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_f_01_1,1994,DCB_int_01,2335.7451,2338.79,3.0449,"fabrica- It ain't real, like it's just we- we made it",1,1,it,real,it_ain't_real,PronounPersonal,Adjective,PronounPersonal_ain't_Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fabrica-,It,ain't ,"real,",like,it's,just,we-,we,made,it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_f_02_1,40,DCB_se1_ag2_f_04,50.3827,51.6747,1.292,They ain't gonna remember ?.,1,1,they,remember,they_ain't_remember,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,They,ain't ,gonna,remember,?.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_f_02_1,294,DCB_int_01,479.0721,481.3635,2.2914,I ain't like it because it was hood but it was great because it was hood.,1,1,I,like,I_ain't_like,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,ain't ,like,it,because,it,was,hood,but,it,was,great,because,it,was,hood.,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_f_02_1,793,DCB_se1_ag2_f_02,1185.0512,1186.8805,1.8293,Here we go. She ain't- she ain't RD-NAME-1's yet?,2,2,she,constituentboundary,she_ain't_constituentboundary,PronounPersonal,ConstituentBoundary,PronounPersonal_ain't_ConstituentBoundary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Here,we,go.,She,ain't-,she,ain't,RD-NAME-1's,yet?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_f_02_1,793,DCB_se1_ag2_f_02,1185.0512,1186.8805,1.8293,Here we go. She ain't- she ain't RD-NAME-1's yet?,2,2,she,RD-NAME,she_ain't_RD-NAME,PronounPersonal,Noun,PronounPersonal_ain't_Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Here,we,go.,She,ain't-,she,ain't ,RD-NAME-1's,yet?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_f_02_1,987,DCB_se1_ag2_f_02,1476.9883,1480.1094,3.1211,"cheating ain't my thing, but I felt like that was- that was just-",1,1,cheating,thing,cheating_ain't_thing,Noun,Noun,Noun_ain't_Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cheating,ain't ,my,"thing,",but,I,felt,like,that,was-,that,was,just-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_f_02_1,1416,DCB_se1_ag2_f_02,2097.6005,2099.2125,1.612,Cause she ain't really been no where.,1,1,she,been,she_ain't_been,PronounPersonal,VerbPastParticiple,PronounPersonal_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cause,she,ain't ,really,been,no,where.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_f_02_1,1485,DCB_se1_ag2_f_04,2209.8396,2212.5756,2.736,inaudible I ain't do nothing I'm scary.,1,1,I,do,I_ain't_do,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inaudible,I,ain't ,do,nothing,I'm,scary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_f_02_1,1957,DCB_se1_ag2_f_04,2861.0865,2864.9332,3.8467,I ain't- I'm too- I'm too old to be dare-deviling I'm finna die inaudible,1,1,I,constituentboundary,I_ain't_constituentboundary,PronounPersonal,ConstituentBoundary,PronounPersonal_ain't_ConstituentBoundary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,ain't-,I'm,too-,I'm,too,old,to,be,dare-deviling,I'm,finna,die,inaudible,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_f_02_1,1999,DCB_int_01,2922.4901,2925.8971,3.407,You'll jump out of a plane and jump off a bridge but you ain't gonna get your palm read?,1,1,you,get,you_ain't_get,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,You'll,jump,out,of,a,plane,and,jump,off,a,bridge,but,you,ain't ,gonna,get,your,palm,read?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_f_02_1,2184,DCB_se1_ag2_f_02,3189.2042,3192.7687,3.5645,"I like Sticky Rice, that ain't- that ain't my favorite restaurant but I- I like Sticky Rice.",2,2,that,constituentboundary,that_ain't_constituentboundary,PronounDemonstrative,ConstituentBoundary,PronounDemonstrative_ain't_ConstituentBoundary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,like,Sticky,"Rice,",that,ain't-,that,ain't,my,favorite,restaurant,but,I-,I,like,Sticky,Rice.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_f_02_1,2184,DCB_se1_ag2_f_02,3189.2042,3192.7687,3.5645,"I like Sticky Rice, that ain't- that ain't my favorite restaurant but I- I like Sticky Rice.",2,2,that,restaurant,that_ain't_restaurant,PronounDemonstrative,Noun,PronounDemonstrative_ain't_Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,like,Sticky,"Rice,",that,ain't-,that,ain't ,my,favorite,restaurant,but,I-,I,like,Sticky,Rice.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_f_02_1,2455,DCB_int_01,3610.065,3614.8542,4.7892,Oh no I ain't- not over here. I- I'm not usually- oh we have a club over here but I'm not usually over in Southeast.,1,1,I,constituentboundary,I_ain't_constituentboundary,PronounPersonal,ConstituentBoundary,PronounPersonal_ain't_ConstituentBoundary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oh,no,I,ain't-,not,over,here.,I-,I'm,not,usually-,oh,we,have,a,club,over,here,but,I'm,not,usually,over,in,Southeast.,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_01_1,164,DCB_se1_ag2_m_01,214.8347,219.4539,4.6192,"it ain't coming my way, we could still play basketball it was just like- but if you- you see what's going on, you know what I'm saying.",1,1,it,coming,it_ain't_coming,PronounPersonal,VerbPresentParticiple,PronounPersonal_ain't_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,it,ain't ,coming,my,"way,",we,could,still,play,basketball,it,was,just,like-,but,if,you-,you,see,what's,going,"on,",you,know,what,I'm,saying.,,,,,,,,,,,,,,,
DCB_se1_ag2_m_01_1,185,DCB_se1_ag2_m_01,256.8502,261.0362,4.186,"established what's going on, and you ain't about to be out there doing all this and that you know what I'm saying so like,",1,1,you,about,you_ain't_about,PronounPersonal,Preposition,PronounPersonal_ain't_Preposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,established,what's,going,"on,",and,you,ain't ,about,to,be,out,there,doing,all,this,and,that,you,know,what,I'm,saying,so,"like,",,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_01_1,189,DCB_se1_ag2_m_01,264.9093,268.1151,3.2058,"Me and my older sister we was out there, like she wasn't really- she ain't really",1,1,she,really,she_ain't_really,PronounPersonal,Adverb,PronounPersonal_ain't_Adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Me,and,my,older,sister,we,was,out,"there,",like,she,wasn't,really-,she,ain't ,really,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_01_1,228,DCB_se1_ag2_m_01,321.9365,331.2192,9.2827,"you gotta come in the house at seven o'clock, like the s- the lights ain't even came on like I mean like it ain't even like- it's still light outside you talking about come in the house, it was- that was a whole n-",2,2,lights,came,lights_ain't_came,Noun,VerbPastParticiple,Noun_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,you,gotta,come,in,the,house,at,seven,"o'clock,",like,the,s-,the,lights,ain't ,even,came,on,like,I,mean,like,it,ain't,even,like-,it's,still,light,outside,you,talking,about,come,in,the,"house,",it,was-,that,was,a,whole,n-,,,,,,,,,,,
DCB_se1_ag2_m_01_1,228,DCB_se1_ag2_m_01,321.9365,331.2192,9.2827,"you gotta come in the house at seven o'clock, like the s- the lights ain't even came on like I mean like it ain't even like- it's still light outside you talking about come in the house, it was- that was a whole n-",2,2,it,like,it_ain't_like,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,you,gotta,come,in,the,house,at,seven,"o'clock,",like,the,s-,the,lights,ain't,even,came,on,like,I,mean,like,it,ain't ,even,like-,it's,still,light,outside,you,talking,about,come,in,the,"house,",it,was-,that,was,a,whole,n-,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_01_1,240,DCB_se1_ag2_m_01,352.8906,356.3046,3.414,"to go do the work and all that like nah, I ain't like school.",1,1,I,like,I_ain't_like,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,to,go,do,the,work,and,all,that,like,"nah,",I,ain't ,like,school.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_01_1,253,DCB_se1_ag2_m_01,373.1263,375.1637,2.0374,ch- I never- me and school ain't never get along.,1,1,me and school,get,me and school_ain't_get,Noun,VerbBase,Noun_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ch-,I,never-,me,and,school,ain't ,never,get,along.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_01_1,327,DCB_se1_ag2_m_01,485.4436,488.3811,2.9375,I ain't went one day I ain't seen her or talked to her since then.,2,2,I,seen,I_ain't_seen,PronounPersonal,VerbPastParticiple,PronounPersonal_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,ain't ,went,one,day,I,ain't,seen,her,or,talked,to,her,since,then.,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_01_1,327,DCB_se1_ag2_m_01,485.4436,488.3811,2.9375,I ain't went one day I ain't seen her or talked to her since then.,2,2,I,went,I_ain't_went,PronounPersonal,VerbPastParticiple,PronounPersonal_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,ain't,went,one,day,I,ain't ,seen,her,or,talked,to,her,since,then.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_01_1,417,DCB_se1_ag2_m_01,600.7482,602.9903,2.2421,"Yeah we went off the late night though, we ain't even get to eat.",1,1,we,get,we_ain't_get,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yeah,we,went,off,the,late,night,"though,",we,ain't ,even,get,to,eat.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_01_1,418,DCB_se1_ag2_m_01,604.1463,607.6908,3.5445,Like that was crazy we ain't even get to eat nothing or none of that shit  for real.,1,1,we,get,we_ain't_get,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like,that,was,crazy,we,ain't ,even,get,to,eat,nothing,or,none,of,that,shit,for,real.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_01_1,570,DCB_se1_ag2_m_01,825.5484,826.5898,1.0414,I ain't inaudible,1,1,I,constituentboundary,I_ain't_constituentboundary,PronounPersonal,ConstituentBoundary,PronounPersonal_ain't_ConstituentBoundary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,ain't ,inaudible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_01_1,648,DCB_se1_ag2_m_01,917.684,923.8306,6.1466,"traditions and stuff, nah ain't no traditions. Like, the best tradition that we'd get, we get some carry out and eat at the same table.",1,1,constituentboundary,traditions,constituentboundary_ain't_traditions,ConstituentBoundary,Noun,ConstituentBoundary_ain't_Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,traditions,and,"stuff,",nah,ain't ,no,traditions.,"Like,",the,best,tradition,that,we'd,"get,",we,get,some,carry,out,and,eat,at,the,same,table.,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_01_1,693,DCB_se1_ag2_m_01,983.6807,987.2532,3.5725,"hot sauce and mumbo sauce on everything, man that shit bomb as a motherfucker. I ain't ",1,1,I,constituentboundary,I_ain't_constituentboundary,PronounPersonal,ConstituentBoundary,PronounPersonal_ain't_ConstituentBoundary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hot,sauce,and,mumbo,sauce,on,"everything,",man,that,shit,bomb,as,a,motherfucker.,I,ain't ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_01_1,813,DCB_int_01,1142.6748,1147.1557,4.4809,"you ain't like school, so what did you do? What did you do- what- what made you happy?",1,1,you,like,you_ain't_like,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,you,ain't ,like,"school,",so,what,did,you,do?,What,did,you,do-,what-,what,made,you,happy?,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_01_1,860,DCB_se1_ag2_m_01,1219.906,1224.91,5.004,We had a best tea- we had a best- same thing with the Nets though. And I ain't a Nets fan. Same thing with the Nets.,1,1,I,fan,I_ain't_fan,PronounPersonal,Noun,PronounPersonal_ain't_Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,We,had,a,best,tea-,we,had,a,best-,same,thing,with,the,Nets,though.,And,I,ain't ,a,Nets,fan.,Same,thing,with,the,Nets.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_01_1,869,DCB_int_01,1237.377,1238.5933,1.2163,Sports ain't- it ain't-,2,2,sports,constituentboundary,sports_ain't_constituentboundary,Noun,ConstituentBoundary,Noun_ain't_ConstituentBoundary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sports,ain't-,it,ain't-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_01_1,869,DCB_int_01,1237.377,1238.5933,1.2163,Sports ain't- it ain't-,2,2,it,constituentboundary,it_ain't_constituentboundary,PronounPersonal,ConstituentBoundary,PronounPersonal_ain't_ConstituentBoundary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sports,ain't-,it,ain't-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_01_1,936,DCB_se1_ag2_m_01,1326.8607,1329.4944,2.6337,"Yeah, motherfuckers ain't even make the playoffs ",1,1,motherfuckers,make,motherfuckers_ain't_make,Noun,VerbBase,Noun_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yeah,",motherfuckers,ain't ,even,make,the,playoffs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_01_1,955,DCB_se1_ag2_m_01,1352.6718,1355.0146,2.3428,"I used to be a LeBron fan, I ain't gonna lie. I was.",1,1,I,lie,I_ain't_lie,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,used,to,be,a,LeBron,"fan,",I,ain't ,gonna,lie.,I,was.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_01_1,1039,DCB_se1_ag2_m_01,1448.3125,1453.6067,5.2942,"I ain't got nothing wrong with that, and I'm- I don't got nothing wrong with that cause like, it's slim, you getting a million dollars entertain these people.",1,1,I,got,I_ain't_got,PronounPersonal,VerbPastParticiple,PronounPersonal_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,ain't ,got,nothing,wrong,with,"that,",and,I'm-,I,don't,got,nothing,wrong,with,that,cause,"like,",it's,"slim,",you,getting,a,million,dollars,entertain,these,people.,,,,,,,,,,,,,,
DCB_se1_ag2_m_01_1,1183,DCB_int_01,1618.3075,1623.1038,4.7963,"But when s- cause when he said, oh I still spill the champagne, oh LeBron he ain't forgot that. He ain't forgot-",2,2,he,forgot,he_ain't_forgot,PronounPersonal,VerbPastParticiple,PronounPersonal_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,But,when,s-,cause,when,he,"said,",oh,I,still,spill,the,"champagne,",oh,LeBron,he,ain't ,forgot,that.,He,ain't,forgot-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_01_1,1183,DCB_int_01,1618.3075,1623.1038,4.7963,"But when s- cause when he said, oh I still spill the champagne, oh LeBron he ain't forgot that. He ain't forgot-",2,2,he,forgot,he_ain't_forgot,PronounPersonal,VerbPastParticiple,PronounPersonal_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,But,when,s-,cause,when,he,"said,",oh,I,still,spill,the,"champagne,",oh,LeBron,he,ain't,forgot,that.,He,ain't ,forgot-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_01_1,1247,DCB_se1_ag2_m_01,1708.9059,1711.0507,2.1448,"You gotta think about it, he ain't played ever s-",1,1,he,played,he_ain't_played,PronounPersonal,VerbPastParticiple,PronounPersonal_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,You,gotta,think,about,"it,",he,ain't ,played,ever,s-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_01_1,1248,DCB_se1_ag2_m_01,1712.4545,1715.1185,2.664,We ain't seen LeBron play a game since Steph Curry got his MVP award.,1,1,we,seen,we_ain't_seen,PronounPersonal,VerbPastParticiple,PronounPersonal_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,We,ain't ,seen,LeBron,play,a,game,since,Steph,Curry,got,his,MVP,award.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_01_1,1361,DCB_se1_ag2_m_01,1853.1881,1858.2236,5.0355,"that last one in Toronto it threw us off when we ain't had Whiteside, we had to adjust to it.",1,1,we,had,we_ain't_had,PronounPersonal,VerbPastParticiple,PronounPersonal_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,that,last,one,in,Toronto,it,threw,us,off,when,we,ain't ,had,"Whiteside,",we,had,to,adjust,to,it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_01_1,1367,DCB_se1_ag2_m_01,1861.6504,1863.0197,1.3693,Nah I ain't worried about game seven.,1,1,I,worried,I_ain't_worried,PronounPersonal,Adjective,PronounPersonal_ain't_Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nah,I,ain't ,worried,about,game,seven.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_01_1,1383,DCB_se1_ag2_m_01,1886.8559,1887.8017,0.9458,he ain't gonna lose to them.,1,1,he,lose,he_ain't_lose,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,he,ain't ,gonna,lose,to,them.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_01_1,1400,DCB_se1_ag2_m_01,1911.9417,1914.0111,2.0694,But we not gonna get swept. Dwayne Wade ain't going like that.,1,1,Dwayne Wade,going,Dwayne Wade_ain't_going,Noun,VerbPresentParticiple,Noun_ain't_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,But,we,not,gonna,get,swept.,Dwayne,Wade,ain't ,going,like,that.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_01_1,1402,DCB_se1_ag2_m_01,1914.4963,1915.224,0.7277,He ain't going like that.,1,1,he,going,he_ain't_going,PronounPersonal,VerbPresentParticiple,PronounPersonal_ain't_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,He,ain't ,going,like,that.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_01_1,1431,DCB_int_01,1948.5848,1952.5426,3.9578,Westbrook ain't coming- no Westbrook is not coming to Miami.,1,1,Westbrook,coming,Westbrook_ain't_coming,Noun,VerbPresentParticiple,Noun_ain't_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Westbrook,ain't ,coming-,no,Westbrook,is,not,coming,to,Miami.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
