File,Line,Speaker,UttStartTime,UttEndTime,UttLength,Content,AintVariation,InstancesCountPerLine,FeatureCountPerLine,WadaSNRMeade,WadaSNRRigal,NistSNRRigal,SyllableCount,SpeechRate,amazon_transcription,deepspeech_transcription,deepspeech_ConfidenceLevel,google_transcription,google_ConfidenceLevel,IBMWatson_transcription,IBMWatson_ConfidenceLevel,microsoft_transcription
DCA_se2_ag1_f_02_1,741,DCA_se2_ag1_f_02,737.797,741.919,4.122,"I mean I didn't have that much! All I had was just- Just cause a person have a room to theirself, that ain't-",didnt,1,0,12.91721145,12.82,7.5,26,6.307617661,I mean I didn't have that much. All I had was just because a person never moved to this something.,anathematises abusive wounded his deck,-172.8560638,"Didn't watch all the. Hey, would you just cause a person to have a room to yourself.",0.858189464,I mean I don't have that much all I had was it just goes up and have a look at it thank ,0.45,I mean Ellen Hayden. Much all I heard was it just 'cause the person have a room to this evening.
DCA_se2_ag1_f_02_1,857,DCA_se2_ag1_f_02,850.6896,852.1398,1.4502,"Kennedy, she didn't say, Kennedy,",didnt,1,0,9.491565486,9.34,19.75,10,6.895600607,Kennedy she didn't say Kennedy.,then the kennedy,-32.75759888,Kennedy.,0.824820995,Kennedy Kennedy ,0.43,"Kennedy, she didn't say Kennedy."
DCA_se2_ag1_f_02_1,861,DCA_se2_ag1_f_02,854.7359,855.44,0.7041,She didn't say it-,didnt,1,0,19.29486919,19.09,23.5,5,7.101264025,Didn't seem.,the,-8.596283913,,0,you can see ,0.14,He didn't say it.
DCA_se2_ag1_f_02_1,864,DCA_se2_ag1_f_02,858.8392,860.8804,2.0412,"She didn't sound like a, you know, Washingtonian.",didnt,1,0,8.941715547,8.6,14.75,13,6.368802665,It didn't sound like you know Washington?,you know washington ,-30.0195694,,0,no Washington ,0.65,"She didn't sound like you know, Washington?"
DCA_se2_ag1_f_02_1,919,DCA_se2_ag1_f_02,903.6265,904.8575,1.231,I mean they ain't bad at all.,ain't,1,1,4.255685613,4.16,3,7,5.686433794,I mean they ain't bad at all.,i meanter,-32.93927765,"I mean, eBay.",0.806069076,I mean and then I'll ,0.5,I mean a bailout.
DCA_se2_ag1_f_02_1,1012,DCA_se2_ag1_f_02,995.9096,998.1665,2.2569,And they all drunk. Ain't no telling what happen out there.,ain't,1,1,8.24485961,8.15,5.25,13,5.76011343,And they all drunk and don't tell me what happened out there.,doonan out,-82.09661102,"No, telling what happened?",0.718320608,any %HESITATION who I can note on what happened on the ,0.37,"And they all drunk, and I'll tell him what happened."
DCA_se2_ag1_f_02_1,1201,DCA_se2_ag1_f_02,1180.2496,1181.8677,1.6181,It ain't got no strings or nothing.,ain't,1,1,16.10233567,15.93,25.5,8,4.944070206,I Ain't got no strings and.,then,-16.05588341,,0,%HESITATION ,0.45,Mangino strings and.
DCA_se2_ag1_f_02_1,1234,DCA_se2_ag1_f_02,1208.5815,1210.5854,2.0039,"And she, she didn't go into I mean, far-",didnt,1,0,11.31129492,11.16,18.5,11,5.489295873,She didn't go into I mean fuck!,he didn't go into many,-33.05012512,She didn't go into running.,0.817479312,she she didn't go into running ,0.61,She didn't go into London fog.
DCA_se2_ag1_f_02_1,1318,DCA_se2_ag1_f_02,1305.5685,1308.1037,2.5352,I'm not gonna just go out and spend it for everything I want.,imnot,1,0,14.25684501,14.01,24.75,16,6.311139161,I'm not gonna just go out and spend it for everything I want.,i schoening,-88.01392365,I'm not going to school.,0.95333606,I'm not going to school %HESITATION and if one thing on one ,0.65,I'm not going to school and spin it for everything I don't want.
DCA_se2_ag1_f_02_1,1324,DCA_se2_ag1_f_02,1314.556,1318.052,3.496,"every time money you get, like you ain't never seen money, go out there and spend it just like that.",ain't,1,1,9.735664561,9.65,7.5,25,7.151029748,Everybody wanted you get like you ain't never seen money go out there and spending just like that.,you get in interminable,-152.3050842,You get like a goddamn spinach.,0.774611771,is your money you get back in there from my England in nineteen ,0.44,"Airedale money, you get like you never send money grind and spinning just like that."
DCA_se2_ag1_f_02_1,1501,DCA_se2_ag1_f_02,1486.5277,1488.6213,2.0936,And back joint was stiff as I ain't know what.,ain't,1,1,13.83122643,13.73,25,10,4.776461597,And bad john was stiff and I know what.,a young iraine,-41.95895004,Zhang was stupid.,0.826116741,%HESITATION David young was there anyone ,0.34,In Beijing was stupid. I know why.
DCA_se2_ag1_f_03_1,388,DCA_se2_ag1_f_03,444.0434,447.469,3.4256,and of anything I did wrong she'll tell her but I didn't do nothing wrong.,didnt,1,0,9.382819154,9.3,5.75,19,5.54647361,You know of anything I did wrong she'll tell but I didn't do nothing wrong.,in the thing i did wrong to tell but i didn't do no for all,-79.06243134,And I've anything I did wrong to tell but I didn't do nothing wrong.,0.912829578,and of anything I did wrong should show but I didn't do nothing wrong ,0.48,"In of anything I did wrong should tell, but I didn't do nothing wrong."
DCA_se2_ag1_f_03_1,481,DCA_se2_ag1_f_03,546.9833,550.9418,3.9585,"And some people said, you clap like that then the other people think that you didn't like the show.",didnt,1,0,16.16828528,16.1,10.75,23,5.810281672,And some people say if you clap like this and other people think that you didn't like the show.,some people say you care like that people think that you didn't like to show,-73.81747437,"Some people said, you can't like that in the other people think of you didn't like the show.",0.857580364,some people say you crap like this and other people think that you didn't like this so ,0.62,And some people say you clap like that. Enough people think that you didn't like this show.
DCA_se2_ag1_f_03_1,530,DCA_se2_ag1_f_03,603.3933,604.2918,0.8985,and I didn't know-,didnt,1,0,5.783556957,5.7,4.75,5,5.564830273,And I didn't know.,no,-5.777062416,And I didn't know.,0.97794944,and I didn't know ,0.73,And I didn't know.
DCA_se2_ag1_f_03_1,532,DCA_se2_ag1_f_03,605.0121,606.0766,1.0645,"I didn't know um,",didnt,1,0,12.3729072,12.28,5.5,5,4.697040864,I didn't Know.,now,-8.333357811,I didn't know.,0.978952885,I didn't know %HESITATION ,0.9,I didn't know.
DCA_se2_ag1_f_03_1,810,DCA_int_03,907.2297,907.8908,0.6611,I mean why didn't you-,didnt,1,0,5.634132966,5.36,4.5,6,9.075782786,mm hmm.,,-4.64716053,,0,,0,
DCA_se2_ag1_f_03_1,884,DCA_se2_ag1_f_03,986.7603,988.7162,1.9559,hurt each other but they didn't hurt each other.,didnt,1,0,18.08558291,17.98,13.75,12,6.13528299,"Hurt each other, but they didn't hurt each other.",but they didn't elect,-49.94410324,"Pretty child, but they did her teacher.",0.828605354,pretty much other but they need to have ,0.44,"Pretty each other, but they didn't hurt each other."
DCA_se2_ag1_f_03_1,899,DCA_int_03,999.2709,1000.0136,0.7427,Oh I didn't know that.,didnt,1,0,5.597898689,5.13,5.25,6,8.078632018,I Know.,,-4.801139832,,0,,0,
DCA_se2_ag1_f_03_1,902,DCA_se2_ag1_f_03,1002.0783,1004.745,2.6667,"you know she had to smack him, but she didn't smack him that hard.",didnt,1,0,14.32878391,14.28,6,15,5.624929688,You know she had to smack him but she didn't smack him that hard.,now she had smack on pushan the half,-101.5927887,"No, she had to smack. I'm fishing smack on that.",0.745235085,no she had smack on bush's smack on the hall ,0.58,"You know she had smack on pushing smack on there, huh?"
DCA_se2_ag1_f_03_1,960,DCA_se2_ag1_f_03,1047.6926,1048.2114,0.5188,man didn't-,didnt,1,0,9.006706502,8.97,11.75,3,5.782575173,Man Didn't.,i,-5.824009895,,0,and didn't ,0.51,Man did.
DCA_se2_ag1_f_03_1,1028,DCA_int_03,1102.6466,1104.6652,2.0186,"That is really a fascinating show, isn't it?",isn't,1,0,6.270247637,6.05,7.25,13,6.440107005,That is really fascinating.,i really feel,-30.57383537,,0,that is really ,0.87,That is really fascinating.
DCA_se2_ag1_f_03_1,1080,DCA_int_03,1153.9086,1157.1456,3.237," I gotta see that, no I didn't know that was coming on.",didnt,1,0,14.56159683,14.47,19.25,15,4.633920297,"I got to see that No, I didn't know that.",i got to see that i don't know that one,-62.09466934,I got to see that.,0.972139001,%HESITATION I can see that no I don't know those ,0.59,"I gotta see that. No, I didn't know that was coming up."
DCA_se2_ag1_f_03_1,1148,DCA_se2_ag1_f_03,1223.6957,1225.4165,1.7208,"you know she- she didn't believe that um,",didnt,1,0,10.88764162,10.81,14,10,5.811250581,You know she she didn't believe it um.,she did believe that ,-21.34694099,"No, she she didn't bleed it.",0.810349405,no she she didn't believe that %HESITATION ,0.77,You know she she didn't believe it.
DCA_se2_ag1_f_03_1,1195,DCA_se2_ag1_f_03,1261.7858,1262.5469,0.7611,"she said, we didn't-",didnt,1,0,11.99962514,11.98,20.75,5,6.56943897,She said We didn't.,she said we didn't,-15.6422472,She said we did.,0.961648285,she said we didn't ,0.95,She said we didn't.
DCA_se2_ag1_f_03_1,1197,DCA_se2_ag1_f_03,1262.755,1263.9828,1.2278,we didn't come in this car.,didnt,1,0,13.1110309,13.04,16.25,7,5.701254276,We didn't come in this car.,communist,-24.89890671,We didn't come in this car.,0.939555466,we didn't come in this call ,0.53,We didn't come in this car.
DCA_se2_ag1_f_03_1,1203,DCA_se2_ag1_f_03,1266.273,1268.796,2.523,"well we didn't come in it, we have to go back out in it.",didnt,1,0,13.04581812,13,4.5,15,5.94530321,Well we didn't come in and we have to go back out in it.,didn't come and we had to go back out ,-38.62287903,"Will be, didn't come in and we have to go back out there.",0.954556406,well we didn't come and we have to go back out and ,0.8,We didn't come in and we had to go back out in.
DCA_se2_ag1_f_03_1,1276,DCA_se2_ag1_f_03,1329.4055,1331.0182,1.6127,They didn't know Bonnie and Clyde that,didnt,1,0,7.858707437,7.78,15.25,9,5.580703169,They didn't know bonding cloud that.,no lad,-25.42172623,They didn't know Bonnie and Clyde.,0.916698217,they then nobody said that ,0.35,They didn't know bonding cladd.
DCA_se2_ag1_f_03_1,1459,DCA_se2_ag1_f_03,1477.7122,1479.0048,1.2926,you know he didn't wanna get killed.,didnt,1,0,8.997259759,8.88,4.75,9,6.962710815,"No, he didn't want to get killed.",he don't want to get killed,-30.79044151,"No, he didn't want to get killed.",0.924711764,no he didn't want to get Q. ,0.56,"No, he didn't want to get killed."
DCA_se2_ag1_f_03_1,1489,DCA_se2_ag1_f_03,1499.8522,1501.6465,1.7943,And but Bonnie and Clyde didn't get hurt.,didnt,1,0,12.24657797,12.14,12.25,10,5.573204035,And but Bonnie and Clyde didn't get hurt.,bondaine her,-63.04504013,And the Bonnie and Clyde didn't get her.,0.935152471,and the bonding plaid didn't get her ,0.56,And Bonnie and Clyde didn't get hurt.
DCA_se2_ag1_f_03_1,1491,DCA_se2_ag1_f_03,1502.5069,1504.4958,1.9889,And that boy named W.P. they didn't get hurt.,didnt,1,0,11.81937081,11.76,7,9,4.525114385,End up Winning WPD didn't get hurt.,lingering,-61.07606888,In appointing WP didn't get her.,0.767961204,and up wanting to P. and get her ,0.51,End up owning WPD and get.
DCA_se2_ag1_f_03_1,1523,DCA_se2_ag1_f_03,1538.2223,1540.3752,2.1529,and they fixed her all up and she didn't die.,didnt,1,0,11.87116931,11.74,16.5,11,5.109387338,And they fixed her all up and she didn't die.,they fixed their old love she didn't ,-56.71218109,And they fix. They're all of me. She didn't die.,0.821004987,and they fixed it all up she didn't that ,0.63,And they fixed their our love and she didn't die.
DCA_se2_ag1_f_03_1,1528,DCA_se2_ag1_f_03,1546.7222,1549.3875,2.6653,"you know, she couldn't see nothing so she didn't know who it was.",didnt,1,0,11.21491275,11.14,7.25,16,6.003076577,"You know, she couldn't see nothing so she didn't know who it was.",no she couldn't see enough so she didn't know who it was,-45.98053741,"No, she couldn't see nothing. So she didn't know who it was.",0.887844384,nope she couldn't see nothing so she didn't know who it was ,0.72,"She couldn't see nothing, so she didn't know who it was."
DCA_se2_ag1_f_03_1,1555,DCA_se2_ag1_f_03,1578.9227,1580.9236,2.0009,"cause they didn't want- they didn't wanna get killed,",didnt,2,0,9.119206219,9.03,7.25,12,5.997301214,Because they didn't want they didn't want to get killed.,they didn't want me they want they get kind,-65.97425842,"Cuz they didn't want, they don't want to get killed.",0.949905992,because they didn't want they didn't want to get killed ,0.61,'cause they didn't want. They didn't want to get killed.
DCA_se2_ag1_f_03_1,1570,DCA_se2_ag1_f_03,1595.8544,1598.4911,2.6367,"and so he wouldn't get hurt, so T.W. didn't die.",didnt,1,0,12.92092986,12.82,7.75,11,4.171881519,So he couldn't get hurt so tw didn't die.,i wouldn't get hurt so tendin,-81.25097656,So he couldn't get hurt. So TW didn't die.,0.937944829,so he wouldn't get hurt SO two W. didn't that ,0.85,"So he couldn't get hurt, so TW didn't die."
DCA_se2_ag1_f_03_1,1584,DCA_se2_ag1_f_03,1615.2486,1616.121,0.8724,they didn't make it,didnt,1,0,12.86214572,12.83,25.5,5,5.73131591,They didn't make it.,make,-9.903059006,I didn't make.,0.904337883,they didn't make it ,0.88,They didn't make it.
DCA_se2_ag1_f_03_1,1594,DCA_se2_ag1_f_03,1623.6719,1624.9589,1.287,you know they didn't kill him yet.,didnt,1,0,11.41567178,11.37,9,8,6.216006216,You know they didn't kill them yet.,i kill him yet,-25.25590134,Tell they didn't kill him yet.,0.753621519,and other than killing it ,0.21,You know they didn't kill him yet.
DCA_se2_ag1_f_03_1,1750,DCA_int_03,1804.5738,1807.1469,2.5731,And you didn't tell me about this r- reform school?,didnt,1,0,11.65750695,11.48,6.5,13,5.052271579,And you didn't tell me about this reform school.,interior school,-70.7878952,And you didn't tell me about this week reform school.,0.92194289,and you can tell me about the three three four ,0.57,And even telling about this reform school.
DCA_se2_ag1_f_03_1,1960,DCA_se2_ag1_f_03,2046.425,2048.6249,2.1999,Sometimes I think I'm not gonna make it so-,imnot,1,0,12.8543016,12.74,18.75,11,5.000227283,Sometimes I think I'm not gonna make it so.,sometimes i think i'm not going to make it so,-25.32940674,Sometimes I think I'm not going to make it so.,0.981300473,sometimes I think I'm not gonna make it so ,0.91,Sometimes I think I'm not going to make it so.
DCA_se2_ag1_f_03_1,1997,DCA_se2_ag1_f_03,2089.6243,2090.8902,1.2659,I didn't want much this,didnt,1,0,14.49169186,14.36,21,6,4.739710878,I didn't want much this.,each,-24.64715958,I didn't want much this.,0.925621629,I then went much this ,0.39,I didn't want much this.
DCA_se2_ag1_f_03_1,2005,DCA_se2_ag1_f_03,2097.3297,2100.8275,3.4978,"And m- my sister didn't want much, nobody didn't want much but",didnt,2,0,17.35288636,17.24,12,17,4.860197839,"And my sister didn't want much, nobody didn't want much, but.",my sister didn't want much nobody didn't want much but,-54.6697731,"And my sister didn't want much. Nobody didn't want much, but",0.96025604,and my sister didn't want much nobody didn't want much but ,0.84,"And my sister didn't want much. Nobody didn't want much, but."
DCA_se2_ag1_f_04_1,235,DCA_se2_ag1_f_04,328.414,329.3608,0.9468,She didn't cheat.,didnt,1,0,19.78578901,19.56,23.75,4,4.224757076,He did cheat.,,-5.162688255,,0,T. ,0.47,Cheat.
DCA_se2_ag1_f_04_1,272,DCA_se2_ag1_f_04,374.1055,376.3717,2.2662,"Oh, no. They didn't come and stay in a hotel.",didnt,1,0,8.527766545,8.5,4.25,12,5.295207837,Oh no they didn't come and stay in hotels.,the aetiological,-81.04878235,"Oh, no, they didn't come The Standard Hotel.",0.8199808,%HESITATION nominated comes here hold ,0.83,"Oh no, they didn't come and stay in hotel."
DCA_se2_ag1_f_04_1,316,DCA_se2_ag1_f_04,422.4523,424.298,1.8457,"And so the man say, I'm not cheating!",imnot,1,0,10.55688967,10.49,18.5,9,4.876198732,And so the men say I'm not cheating.,many a not paid,-42.108181,Is old man. Say I'm not cheat.,0.770900428,and so Nancy I'm not T. D. ,0.58,Inside man say I'm not cheating.
DCA_se2_ag1_f_04_1,445,DCA_se2_ag1_f_04,597.148,598.8196,1.6716,Canadians is there ain't it?,ain't,1,1,12.72920234,12.68,24.75,8,4.785833932,Canadians is the I.,miss the,-26.81681824,Canadians is there?,0.823517144,Canadians is then ,0.48,"Canadians, is there any?"
DCA_se2_ag1_f_04_1,489,DCA_se2_ag1_f_04,659.8682,663.1564,3.2882,"hard time last year in the fifth grade, I didn't even know what to do.",didnt,1,0,10.26536536,10.2,9,17,5.170001825,Hard time that 50 grand you know what to do?,well sandsgaard,-89.0262146,"Karten, legen 5th grader. Know what to do.",0.671835005,parts and nineteen grand in the what do ,0.37,Hot animation frequently know what to do.
DCA_se2_ag1_f_04_1,620,DCA_se2_ag1_f_04,853.2457,855.6014,2.3557,And the rest of 'em she didn't give a heck about.,didnt,1,0,11.66744593,11.51,18.75,13,5.518529524,And the rest of them she didn't get a heck about.,rosanna,-60.57012177,You wrestle. She didn't get a haircut.,0.425111681,%HESITATION misunderstanding heck ,0.42,In rest of hitting him up.
DCA_se2_ag1_f_04_1,735,DCA_se2_ag1_f_04,1019.5435,1020.8918,1.3483,but I didn't follow.,didnt,1,0,4.856345789,4.59,3.5,6,4.450048209,Well I didn't wanna go.,,-1.929344177,,0,well I mean ,0.56,Wow.
DCA_se2_ag1_f_04_1,889,DCA_se2_ag1_f_04,1246.0447,1247.9313,1.8866,"That's it, I ain't getting nothing. So-",ain't,1,1,6.315390057,6.2,6,9,4.77048659,That's why I ain't getting off himself.,it more,-29.64260864,I'm getting off at 7.,0.861093521,and I'm getting nothing ,0.44,Let's say I'm getting off itself.
DCA_se2_ag1_f_05_1,256,DCA_se2_ag1_f_05,312.0487,313.9566,1.9079,If somebody got in there he didn't like or,didnt,1,0,5.97839686,5.89,6.25,12,6.289637822,Somebody got in and he didn't like or.,it again and he didn't like ,-39.61587143,Somebody got in and he didn't like what?,0.920798421,somebody getting a he didn't like %HESITATION ,0.5,Somebody got in and he didn't like what.
