File,Line,Speaker,UttStartTime,UttEndTime,UttLength,Content,InstancesCountPerLine,FeatureCountPerLine,WadaSNRMeade,WadaSNRRigal,NistSNRRigal,SyllableCount,SpeechRate,amazon_transcription,deepspeech_transcription,deepspeech_ConfidenceLevel,google_transcription,google_ConfidenceLevel,IBMWatson_transcription,IBMWatson_ConfidenceLevel,microsoft_transcription
DCB_se2_ag3_f_01_1,1081,DCB_se2_ag3_f_01,1481.5271,1486.0357,4.5086,"coming from the neighborhood that I came from, joining the military, that's just what I've always done was give back.",1,0,9.375458789,9.18,4.25,28,6.210353547,"Coming from the neighborhood that I came from joining the military, that's just what I've always done, Let's get back!",that i came from the military tastes were always there was comeback,-113.8396149,In the military.,0.599266708,coming from the neighborhood that came from joining the military that's is what I've always done with get back ,0.8,"Coming from the neighborhood that I came from joining the military, that's just what I've always done. Was get back."
DCB_se2_ag3_f_01_1,1225,DCB_se2_ag3_f_01,1685.2235,1689.461,4.2375,they recognized the things that I had done in the past which is why they offered me the position.,1,0,7.363437186,7.16,3.75,24,5.663716814,"They recognize the things that I had done in the past, which is why they offered me the position.",recognizing that i had done in the past which is why they offered me the position,-73.19274902,"Play recognize the things that I had for me, the position.",0.832115412,they recognize that things that I had done in the past which is why they offered me the position ,0.73,"They recognize the things that I had done in the past, which is why they offered me the position."
DCB_se2_ag3_f_02_1,1030,DCB_se2_ag3_f_02,1720.7837,1727.8981,7.1144,That is the way that it is done. People that don't understand economics fall to the bottom of the list.,1,0,20.8836515,20.38,6.5,27,3.795119757,That is the way that it is done. People that don't understand economics fall to the bottom of the list.,the way that it is done people that don't understand economics faults on the bottom of the list,-78.89906311,"That is the way that it is done. People that don't understand, economics, fall to the bottom of the list.",0.969133556,that is the way that it is done people that don't understand economics falls to the bottom of the list ,0.93,That is the way that it is done. People that don't understand economics fall to the bottom of the list.
DCB_se2_ag3_f_02_1,1160,DCB_se2_ag3_f_02,1887.9262,1895.2575,7.3313,"Cause she aksed me and I was like, you know what, I don't know anything about that, I'm gonna let you talk to, uh, your gran- your great-grandmother over there cause she's done it",1,0,15.68911005,15.35,10.0,38,5.183255357,"She asked me and I was like, you know what, I don't know anything about that, I'm gonna let you talk to uh grab your great grandmother over there because she's done it.",i mean i was like you know i don't know anything about that i'm going to let you talk to grandmother over there because he's that,-164.3658295,"She asked me and I was like, you know what, I don't know anything about that. I'm going to let you talk to your grandmother over there cuz she's done.",0.91772759,because yes me and I was like you know I I don't know anything about that I'm gonna let you talk to %HESITATION you grant your grandmother over there because she's done it ,0.73,"She asked me and I was like, you know what? I don't know anything about that I'm gonna let you talk to a great great grandmother over there 'cause she's done it."
DCB_se2_ag3_f_02_1,1348,DCB_se2_ag3_f_02,2125.3189,2126.827,1.5081,"You know, what's done is done.",2,0,24.48409974,23.89,10.5,6,3.978516014,You know what's done is done.,now was done at the,-27.49584579,What's done is done?,0.938947439,you know what's done is done ,0.5,You know what's done is done?
DCB_se2_ag3_f_02_1,2131,DCB_se2_ag3_f_02,3232.4862,3239.8441,7.3579,"And matter of fact I've done a couple weddings where the caterer has been a diva, but in this particular case, the- the caterer was like, really, really upsetting.",1,0,18.46835641,18.0,9.0,44,5.97996711,"A matter of fact, I've done a couple of ways with the caterer has been a diva, but in this particular case the caterer was like really, really upsetting.",i've done a couple of wasters been a deeper but in this particular case that the canoe was like really will of setting,-173.8368683,"A matter fact, I've done a couple weddings with the caterer has been a diva, but in this particular case that the caterer was like really, really upset.",0.904306412,and medic back I've done a couple ways would cater has been a diva but in this particular case the the tan or it was like really really upsetting ,0.78,"And matter of fact, I've done a couple ways with. The caterer has been a diva, but in this particular case the the caterer was like really, really upsetting."
DCB_se2_ag3_m_01_1,1547,DCB_int_01,1865.1608,1869.7663,4.6055,"listens. And she said you could have said everything else under the sun but when you said that, it was done.",1,0,19.86281215,18.81,17.75,25,5.428292259,"Listens and she said you could have said everything else under the sun, but when you said that it was done.",then she said you could said everything else under the sun but when you said that it was done,-75.48153687,"And she said, you could have said everything else Under the Sun. But when you said that it was done.",0.979881942,and she said you could is that everything else under the sun but when you said that it was done ,0.81,"Listen, she said, you could have said everything else under the sun, but when you said that it was done."
DCB_se2_ag3_m_01_1,2997,DCB_se2_ag3_m_01,3723.7392,3726.1453,2.4061,"done all sorts of stuff all over the place, but",1,0,23.73439083,23.25,18.0,11,4.571713561,Done all sorts of stuff all over the place where?,so stuff all over the place ,-36.94580078,"all sorts of stuff all over the place, but",0.858622789,and all sorts of stuff all over the place where ,0.87,Doing all sorts of stuff all over the place where.
DCB_se2_ag3_m_01_1,3732,DCB_se2_ag3_m_01,4661.5744,4665.4269,3.8525,because listening is not just done with your- You have to listen with your whole body.,1,0,37.27275903,29.35,13.25,21,5.45100584,"Because listening is not just done with you, you have to listen with your whole body.",just without,-35.3332901,Because listening is not just done with your position with your whole body.,0.90342325,because this man is not just on what year you have to listen with your whole body ,0.74,"Because listening is not just done with, you have to listen with your whole body."
DCB_se2_ag3_m_02_1,1633,DCB_se2_ag3_m_02,1388.8162,1390.9865,2.1703,"Just was done. I was like, I'm fucking through with this shit.",1,0,19.95655266,18.45,13.25,13,5.989955306,"This was done, I was like through this!",it was like the ,-22.97763062,,0.0,is done I was like through ,0.79,It was done through this.
DCB_se2_ag4_f_01_1,80,DCB_int_01,96.9134,97.9579,1.0445,done everything-,1,0,16.63315569,16.25,24.0,4,3.829583533,Done Everything.,everything,-7.459967613,And everything.,0.755176008,everything ,0.88,Done everything.
DCB_se2_ag4_f_01_1,1178,DCB_se2_ag4_f_01,1471.6535,1473.7145,2.061,"Well, so I done survived, and I got 'em through s-",1,1,30.51071003,30.32,31.75,12,5.822416303,"Well, so I don't survive and I got him through.",so i don't abatagati don't ,-86.53646851,"Well, so I don't survive and I got them too.",0.867758453,well so I was about that I got on ,0.66,"Well, so I don't survive. Then I got him through."
DCB_se2_ag4_f_01_1,2543,DCB_se2_ag4_f_01,3200.1825,3205.4504,5.2679,"they have um, done- They've done a documentary on hand dancing in DC and the cultural of it.",2,0,32.56492051,29.39,20.25,26,4.935553067,They have done they've done a documentary on hand dancing in d c and the Cultural.,they have they have got a documentary on hand they have said and the cultural ,-91.12500763,They have them. They've got a documentary on hand dancing in DC and the cultural.,0.867290497,they have %HESITATION that they've done a documentary on handy or sit in DC the cold ,0.68,They have. They've done a documentary on hand dancing in DC and the culture of.
DCB_se2_ag4_f_01_1,2627,DCB_se2_ag4_f_01,3296.341,3300.4712,4.1302,"You get close, but it's su- It's done in such a way that it's very",1,0,28.60903004,25.33,7.25,17,4.116023437,You get close but it's done in such a way that is very.,it close but as a static a way that is very,-101.7841492,you get close but it's such as done in such a way that is very,0.918766558,you get close but if that is done in such a way that is very ,0.84,"You get close, but it's it's done in such a way that is very."
DCB_se2_ag4_f_01_1,2870,DCB_int_01,3573.0508,3575.7634,2.7126,Do you- Have you done the- Have you been a tourist? Or have you-,1,0,17.17909475,15.92,7.0,15,5.529750055,Have you have you been a tourist or had?,have you have you been a tourist or have you,-46.90462875,,0.0,have you done that have you been a tourist ,0.79,
DCB_se2_ag4_f_01_1,3026,DCB_se2_ag4_f_01,3785.0453,3786.4768,1.4315,that you done moved everybody out.,1,1,15.07382539,14.54,11.75,9,6.287111422,That you have moved everybody out.,you move every body out,-34.57745743,Get you to move everybody out.,0.926156938,that you know moved everybody out ,0.65,That you have moved everybody out.
DCB_se2_ag4_f_01_1,3028,DCB_se2_ag4_f_01,3786.7986,3789.3445,2.5459,"And you done put bikes on every corner and all of that, and",1,1,18.7314787,17.9,5.5,16,6.284614478,And you don't put bikes on every corner and all of that.,in every corner all of that,-47.38346481,And you don't put bikes on every corner and all of that.,0.968227327,and you don't put bikes on every corner and all of that in ,0.65,And you don't put bikes on every corner and all of that.
DCB_se2_ag4_f_01_1,3029,DCB_se2_ag4_f_01,3789.6383,3794.328,4.6897,you done put these- ap- overgrown these streets with apartment buildings and condos and,1,1,22.0761764,20.76,7.0,20,4.264665117,You don't put these overgrown these streets with apartment buildings and condos and.,the one street apartment building and condon,-71.17975616,you don't put these overgrown these streets with apartment buildings and condos and,0.943325579,you know put these overgrown the streets with apartment buildings the condo ,0.57,You don't put these overgrown these streets with apartment buildings and condos and.
DCB_se2_ag4_f_02_1,1610,DCB_se2_ag4_f_02,1645.7641,1647.773,2.0089,One thing that I've done constantly-,1,0,30.22830205,28.49,9.25,8,3.982278859,One thing that I've done constantly.,that i've done constantly,-24.6111412,"one thing that I've done constantly,",0.959744275,one thing that I've done constantly ,0.97,One thing that I've done constantly.
DCB_se2_ag4_f_02_1,1892,DCB_se2_ag4_f_02,1942.4367,1945.566,3.1293,it gave me respect because it's something else I had done an-,1,0,27.40799476,25.81,6.25,15,4.793404276,He gave me respect because it's something else I had done and.,we respect because of something else i had done and,-40.75283432,Gave me respect because it's something else I had done. And,0.897115171,he gave me respect because of something else I had done and ,0.87,Gave me respect because it's something else I had done and.
DCB_se2_ag4_f_02_1,1899,DCB_int_01,1948.6913,1949.2876,0.5963,Could be done?,1,0,9.26838042,8.49,6.25,3,5.031024652,,,-3.344459295,,0.0,,0.0,Could be done.
DCB_se2_ag4_f_02_1,2039,DCB_se2_ag4_f_02,2092.0675,2093.2601,1.1926,because I had done my-,1,0,18.10088623,17.7,8.25,6,5.031024652,Because I had done my.,i had done my,-13.99756813,Because I had done my.,0.909121811,because I had done my ,0.87,Because I had done my.
DCB_se2_ag4_f_02_1,2316,DCB_int_01,2351.6325,2352.5245,0.892,"And you were like, I'm done.",1,0,22.8599833,19.92,22.5,6,6.726457399,Yeah.,,-3.854806185,,0.0,,0.0,
DCB_se2_ag4_f_02_1,3193,DCB_se2_ag4_f_02,3237.2245,3239.7336,2.5091,you know the building and development that's being done with,1,0,17.68399488,17.08,8.25,15,5.978239209,You know the building and development is being done with.,building the element is being done with,-46.22294617,Building and development is being done with.,0.854753554,you know the building and development is being done with ,0.92,You know the building and development is being done with.
DCB_se2_ag4_f_02_1,3358,DCB_int_01,3414.999,3416.6657,1.6667,how do you f- do- have you done-,1,0,19.81795763,19.31,28.0,8,4.799904002,How do you Have you Done?,have you done,-18.24188614,How do you have you done?,0.914369047,how do you do you have you done ,0.75,How do you have you done?
DCB_se2_ag4_f_02_1,3366,DCB_int_01,3424.011,3425.5474,1.5364,have you done those things?,1,0,15.95720975,15.52,32.5,5,3.254360844,Have you done those things?,you done those things,-26.87745667,Have you done those things?,0.959380448,have you done ,0.85,Have you done those things?
DCB_se2_ag4_f_03_1,688,DCB_se2_ag4_f_03,713.6582,717.821,4.1628,"He did- He had done all the damage, but we had to do the w- work cleaning it up. ",1,0,21.72309573,21.58,12.0,23,5.525127318,He did not all the damn whatever we had to do work cleaning it up.,i anointed to do were training,-136.0713654,It's done all the damage.,0.733937085,you do not know the damage over we had to do the work ,0.6,"He did not only damage everywhere, did work, cleaning it up."
DCB_se2_ag4_f_03_1,1273,DCB_se2_ag4_f_03,1303.5502,1304.6786,1.1284,"he get all his work done,",1,0,11.38248065,11.18,3.0,6,5.317263382,He can always work done.,so,-16.40201187,He get all his work done.,0.609758437,he you know his work done ,0.5,He got all his work done.
DCB_se2_ag4_f_03_2,1800,DCB_se2_ag4_f_03,1842.5752,1844.228,1.6528,"Cedric woulda done ,",1,0,6.463339101,6.33,17.0,5,3.025169409,What Amazon?,polite,-31.11260223,,0.0,,0.0,Done.
DCB_se2_ag4_f_04_1,1975,DCB_se2_ag4_f_04,1914.5614,1915.4847,0.9233,done H Street.,1,0,19.08355836,18.51,23.75,3,3.249214773,Down Eighth Street.,street,-14.49421501,HG.,0.0,H. street ,0.87,Down 8th St.
DCB_se2_ag4_f_04_1,1977,DCB_se2_ag4_f_04,1916.3473,1918.1192,1.7719,Now is that something I've done by myself? No.,1,0,14.5227631,14.3,16.5,11,6.208025284,"No, there's something I've done by myself no.",no,-18.85594177,"Now, there's something I've done by myself.",0.872218788,no that's something I've done by myself no ,0.84,"Now there's something I've done by myself, no."
DCB_se2_ag4_f_04_1,5069,DCB_se2_ag4_f_04,4770.7916,4772.7827,1.9911,"I don't care what someone has done to you,",1,0,14.21323379,13.91,4.5,10,5.022349455,I don't care what someone has done to you.,what one is done to you,-28.99102402,I don't care what someone has done to you.,0.973190546,I don't care what someone has done to you ,0.82,I don't care what someone has done to you.
DCB_se2_ag4_f_05_1,334,DCB_se2_ag4_f_05,511.3305,516.3947,5.0642,that we saw earlier looking prim and proper. Now she done change into something else.,1,1,22.62189939,22.28,6.0,21,4.146755657,"That we saw earlier looking from improper, now shooting changed into something else.",we saw early in looking for an prominence into something else,-105.031601,"So we saw earlier looking from improper now, she don't change it into something else.",0.885915399,that we saw earlier looking from improper Nishino changed into something else ,0.48,"That we saw earlier, looking from improper. Now she don't change into something else."
