File,Line,Speaker,UttStartTime,UttEndTime,UttLength,InstancesCountPerLine,FeatureCountPerLine,IterationNumber,Content,SyllableCount,SpeechRate,WadaSNRMeade,WadaSNRRigal,NistSNRRigal,Content_WordCount,Content_PreFeature,Content_PreFeature_WordCount,Content_PostFeature,Content_PostFeature_WordCount,Content_cleaned,Content_cleaned_WordCount,Content_cleaned_PreFeature,Content_cleaned_PreFeature_WordCount,Content_cleaned_PostFeature,Content_cleaned_PostFeature_WordCount,amazon_transcription,amazon_transcription_WordCount,amazon_transcription_cleaned,amazon_transcription_cleaned_WordCount,amazon_transcription_cleaned_TotalWER,deepspeech_transcription,deepspeech_transcription_WordCount,deepspeech_transcription_cleaned,deepspeech_transcription_cleaned_WordCount,deepspeech_transcription_cleaned_TotalWER,deepspeech_ConfidenceLevel,google_transcription,google_transcription_WordCount,google_transcription_cleaned,google_transcription_cleaned_WordCount,google_transcription_cleaned_TotalWER,google_ConfidenceLevel,IBMWatson_transcription,IBMWatson_transcription_WordCount,IBMWatson_transcription_cleaned,IBMWatson_transcription_cleaned_WordCount,IBMWatson_transcription_cleaned_TotalWER,IBMWatson_ConfidenceLevel,microsoft_transcription,microsoft_transcription_WordCount,microsoft_transcription_cleaned,microsoft_transcription_cleaned_WordCount,microsoft_transcription_cleaned_TotalWER
DCB_se2_ag4_m_01_1,2117,DCB_se2_ag4_m_01,2780.5138,2784.4751,3.9613,1,0,1,"So when it come back to say you need this done, this that and the other, you can al- you already on top.",26,6.563501881,12.55259994,12.26,8.25,23,So when it come back to say you need this ,10," this that and the other, you can al- you already on top.",12,so when it come back to say you need this done this that and the other you can al you already on top,23,so when it come back to say you need this ,10,this that and the other you can al you already on top,12,"So when it comes back to say you need this done today, you're already on time.",16,so when it comes back to say you need this done today you 're already on time,17,0.434782609,i come back to say you need to real,9,i come back to say you need to real,9,0.739130435,-71.30742645,How to say you need this done today?,8,how to say you need this done today,8,0.739130435,0.804138839,so when you come back to say you need this done ,11,so when you come back to say you need this done,11,0.565217391,0.73,"So when they come back to saying you need this done, just that now you know you already own.",19,so when they come back to saying you need this done just that now you know you already own,19,0.434782609
DCB_se2_ag4_m_01_1,2126,DCB_se2_ag4_m_01,2795.923,2797.544,1.621,1,0,1,It's done. You- you somewhere else.,7,4.318322023,11.35809806,11.2,6.75,6,It's ,1, You- you somewhere else.,4,it 's done you you somewhere else,7,it 's ,2,you you somewhere else,4,Done You somewhere else?,4,done you somewhere else,4,0.428571429,now sir was,3,now sir was,3,1,-33.0838089,,,,,,0,you somewhere else ,3,you somewhere else,3,0.571428571,0.47,Do you use on Wales?,5,do you use on wales,5,0.857142857
DCB_se2_ag4_m_01_1,2128,DCB_se2_ag4_m_01,2797.9475,2801.4557,3.5082,1,0,1,"You sitting there, you enjoying yourself. Mi- mi- mines is done. It's already- oh- go-",21,5.985975714,17.25696391,17.13,10,15,"You sitting there, you enjoying yourself. Mi- mi- mines is ",10, It's already- oh- go-,4,you sitting there you enjoying yourself mi mi mines is done it 's already oh go,16,you sitting there you enjoying yourself mi mi mines is ,10,it 's already oh go,5,"He said, you're doing your mind is done, it's already good.",11,he said you 're doing your mind is done it 's already good,13,0.625,diseases,1,diseases,1,1,-80.43063354,,,,,,0,I'm sorry good ,3,i 'm sorry good,4,1,0.21,"It's done, it's already good.",5,it 's done it 's already good,7,0.75
DCB_se2_ag4_m_01_1,2140,DCB_se2_ag4_m_01,2813.746,2815.0627,1.3167,1,0,1,You done. You be .,4,3.037897775,25.39697005,24.49,25.5,5,You ,1, You be .,3,you done you be,4,you ,1,you be,2,,,,,,,,,,,-6.057441711,,,,,,0,,,,,,0,,,,,
DCB_se2_ag4_m_01_1,2156,DCB_se2_ag4_m_01,2834.7545,2835.7922,1.0377,1,0,1,this need to be done.,5,4.81834827,14.99708662,14.52,14.5,5,this need to be ,4,,0,this need to be done,5,this need to be ,4,,0,,,,,,to be done,3,to be done,3,0.4,-16.62021255,Just need to be done.,5,just need to be done,5,0.2,0.79672879,this need to be done ,5,this need to be done,5,0,0.8,This needs to be done.,5,this needs to be done,5,0.2
DCB_se2_ag4_m_01_1,2158,DCB_se2_ag4_m_01,2835.9479,2838.3831,2.4352,1,0,1,"We need to get that done, this that and the other, uh uh uh oh oh.",17,6.980946124,100,85.76,37.5,16,We need to get that ,5," this that and the other, uh uh uh oh oh.",10,we need to get that done this that and the other uh uh uh oh oh,16,we need to get that ,5,this that and the other uh uh uh oh oh,10,We need to get that done just that.,8,we need to get that done just that,8,0.5625,that done,2,that done,2,0.875,-36.31879425,I need to get that done today at 9.,9,i need to get that done today at nine,9,0.6875,0.834311008,you need to get that done today ,7,you need to get that done today,7,0.6875,0.73,You need to get that done just that now.,9,you need to get that done just that now,9,0.625
DCB_se2_ag4_m_01_1,2162,DCB_se2_ag4_m_01,2841.5615,2843.6752,2.1137,1,0,1,it's already done. Can I- can I take the rest of the day?,15,7.096560534,18.25466869,17.86,19,13,it's already ,2, Can I- can I take the rest of the day?,10,it 's already done can i can i take the rest of the day,14,it 's already ,3,can i can i take the rest of the day,10,It's already done Can I can I take the rest of the day?,13,it 's already done can i can i take the rest of the day,14,0,i was,2,i was,2,0.928571429,-23.648386,It's already done.,3,it 's already done,4,0.714285714,0.911308944,it's already done to recognize that there is ,8,it 's already done to recognize that there is,9,0.714285714,0.55,Is already done can I? Can I take the rest of the day?,13,is already done can i can i take the rest of the day,13,0.142857143
DCB_se2_ag4_m_01_1,2166,DCB_se2_ag4_m_01,2845.0131,2845.5511,0.538,1,0,1,Oh it's done.,3,5.576208178,17.95273298,16.53,15.75,3,Oh it's ,2,,0,oh it 's done,4,oh it 's ,3,,0,Done.,1,done,1,0.75,,,,,,-2.273385048,,,,,,0,,,,,,0,We're done.,2,we 're done,3,0.75
DCB_se2_ag4_m_01_1,2176,DCB_se2_ag4_m_01,2853.5615,2854.5106,0.9491,1,0,1,I- I got it done.,5,5.268148773,17.48525162,16.83,16,5,I- I got it ,4,,0,i i got it done,5,i i got it ,4,,0,I got it done.,4,i got it done,4,0.2,,,,,,-11.81492424,,,,,,0,,,,,,0,I got it done.,4,i got it done,4,0.2
DCB_se2_ag4_m_01_1,2182,DCB_se2_ag4_m_01,2859.2408,2859.9863,0.7455,1,0,1,RD-NAME-2 got it done.,3,4.024144869,11.33325791,11.21,3.5,4,RD-NAME-2 got it ,3,,0,got it done,3,got it ,2,,0,Got It Done.,3,got it done,3,0,he,1,he,1,1,-4.05684185,,,,,,0,,,,,,0,Got it.,2,got it,2,0.333333333
DCB_se2_ag4_m_01_1,2184,DCB_se2_ag4_m_01,2860.641,2861.4448,0.8038,1,0,1,"Or I got it done,",5,6.220452849,13.60968857,13.46,11.5,5,Or I got it ,4,,0,or i got it done,5,or i got it ,4,,0,"Oh, I got it done!",5,oh i got it done,5,0.2,i got a ,3,i got a,3,0.6,-12.732234,,,,,,0,I got it done ,4,i got it done,4,0.2,0.74,"Oh, I got it done.",5,oh i got it done,5,0.2
DCB_se2_ag4_m_01_1,2190,DCB_se2_ag4_m_01,2863.3829,2864.7903,1.4074,1,0,1,RD-NAME-1 is on my crew. We got it done.,8,5.684240443,15.40239725,15.28,10.5,9,RD-NAME-1 is on my crew. We got it ,8,,0,is on my crew we got it done,8,is on my crew we got it ,7,,0,"Oh my God, we got it done!",7,oh my god we got it done,7,0.375,he got ,2,he got,2,0.875,-22.29954338,,,,,,0,,,,,,0,We got it done.,4,we got it done,4,0.5
DCB_se2_ag4_m_01_1,2192,DCB_se2_ag4_m_01,2865.0039,2865.4699,0.466,1,0,1,It's done.,2,4.291845494,9.254445056,8.85,5.75,2,It's ,1,,0,it 's done,3,it 's ,2,,0,,,,,,,,,,,-4.896933556,,,,,,0,,,,,,0,,,,,
DCB_se2_ag4_m_01_1,2299,DCB_se2_ag4_m_01,3029.223,3033.1107,3.8877,1,0,1,"because I'm like this the thing is with my parents done, they had us in- where they couldn't afford us.",24,6.173315842,17.03799086,16.11,4.5,20,because I'm like this the thing is with my parents ,10, they had us in- where they couldn't afford us.,9,because i 'm like this the thing is with my parents done they had us in where they could n't afford us,22,because i 'm like this the thing is with my parents ,11,they had us in where they could n't afford us,10,"Because I'm like this, the thing is with my parents then they had to send where they couldn't afford.",19,because i 'm like this the thing is with my parents then they had to send where they could n't afford,21,0.181818182,it piteous,2,it piteous,2,1,-89.83191681,am I just the thing is with my parents when they had sex,13,am i just the thing is with my parents when they had sex,13,0.590909091,0.801006615,because I just the thing is with my parents and they had a son when he comes ,17,because i just the thing is with my parents and they had a son when he comes,17,0.545454545,0.55,"Because I'm like just The thing is with my parents, then they had somewhere they couldn't afford it.",18,because i 'm like just the thing is with my parents then they had somewhere they could n't afford it,20,0.272727273
DCB_se2_ag4_m_01_1,2339,DCB_se2_ag4_m_01,3083.4172,3086.5904,3.1732,2,2,1,Cause I done killed- I done killed five of my years being in Lorton.,16,5.042228665,17.3317317,16.88,6.75,14,Cause I ,2,killed- I done killed five of my years being in Lorton.,11,cause i done killed i done killed five of my years being in lorton,14,cause i ,2,killed i done killed five of my years being in lorton,11,I didn't kill I didn't kill five my years being in order.,12,i did n't kill i did n't kill five my years being in order,14,0.642857143,anatomy years being now,4,anatomy years being now,4,0.857142857,-78.00559998,,,,,,0,thank you I'm kill problem I use being and no ,10,thank you i 'm kill problem i use being and no,11,0.857142857,0.5,'cause I didn't kill. I didn't kill five more years being in order.,13,because i did n't kill i did n't kill five more years being in order,15,0.714285714
DCB_se2_ag4_m_01_1,2339,DCB_se2_ag4_m_01,3083.4172,3086.5904,3.1732,2,2,2,Cause I done killed- I done killed five of my years being in Lorton.,16,5.042228665,17.3317317,16.88,6.75,14,Cause I done killed- I ,5,killed five of my years being in Lorton.,8,cause i done killed i done killed five of my years being in lorton,14,cause i done killed i ,5,killed five of my years being in lorton,8,I didn't kill I didn't kill five my years being in order.,12,i did n't kill i did n't kill five my years being in order,14,0.642857143,anatomy years being now,4,anatomy years being now,4,0.857142857,-78.00559998,,,,,,0,thank you I'm kill problem I use being and no ,10,thank you i 'm kill problem i use being and no,11,0.857142857,0.5,'cause I didn't kill. I didn't kill five more years being in order.,13,because i did n't kill i did n't kill five more years being in order,15,0.714285714
DCB_se2_ag4_m_01_1,3062,DCB_se2_ag4_m_01,3971.9842,3973.3741,1.3899,1,1,1,that these kids done have?,5,3.597381107,17.8573339,17.41,19.5,5,that these kids ,3,have?,1,that these kids done have,5,that these kids ,3,have,1,That these kids to have.,5,that these kids to have,5,0.2,these keys the,3,these keys the,3,0.8,-25.76307297,,,,,,0,these keys ahead ,3,these keys ahead,3,0.8,0.53,But these kids they have.,5,but these kids they have,5,0.4
DCB_se2_ag4_m_01_1,3122,DCB_se2_ag4_m_01,4055.3147,4057.2783,1.9636,1,1,1,It's a lot done changed. It- it- it's a lot.,10,5.092686902,11.92642108,11.52,9.5,10,It's a lot ,3,changed. It- it- it's a lot.,6,it 's a lot done changed it it it 's a lot,12,it 's a lot ,4,changed it it it 's a lot,7,It's a lot to change is a lot.,8,it 's a lot to change is a lot,9,0.5,he changed it was ,4,he changed it was,4,0.833333333,-29.51391792,,,,,,0,so I'm not been changed ,5,so i 'm not been changed,6,0.916666667,0.44,It's allowed in change. It is a lot.,8,it 's allowed in change it is a lot,9,0.583333333
DCB_se3_ag1_f_01_1,567,DCB_se3_ag1_f_01,712.718,715.718,3,1,0,1,"And I have done that, I have gotten chatty, I gotten chatty today.",18,6,12.42936637,12.08,6.75,13,And I have ,3,"that, I have gotten chatty, I gotten chatty today.",9,and i have done that i have gotten chatty i gotten chatty today,13,and i have ,3,that i have gotten chatty i gotten chatty today,9,And I have done that have gotten chatty chatty today.,10,and i have done that have gotten chatty chatty today,10,0.230769231,he had gotten to dedicate a,6,he had gotten to dedicate a,6,0.923076923,-81.44203186,"The have done that had gotten today, going to try to today.",12,the have done that had gotten today going to try to today,12,0.692307692,0.774105966,I have done that have gotten chatted activity today ,9,i have done that have gotten chatted activity today,9,0.461538462,0.55,Have done that. Have gotten Shadowgun chatty today.,8,have done that have gotten shadowgun chatty today,8,0.461538462
DCB_se3_ag1_f_01_1,1011,DCB_se3_ag1_f_01,1296.3732,1301.3109,4.9377,1,1,1,"every time you go to school you got all the flags of, all the schools every teacher who done went to,",26,5.265609494,16.31305737,16.02,4.5,21,"every time you go to school you got all the flags of, all the schools every teacher who ",18,"went to,",2,every time you go to school you got all the flags of all the schools every teacher who done went to,21,every time you go to school you got all the flags of all the schools every teacher who ,18,went to,2,"Every time you go to school you got all the flags of all the schools, every teacher we don't want to.",21,every time you go to school you got all the flags of all the schools every teacher we do n't want to,22,0.19047619,go to school you got all of flags of all the schools every teacher who went to,17,go to school you got all of flags of all the schools every teacher who went to,17,0.238095238,-90.28833008,"Every time go to school, you got all the flags of all the schools, every teacher we don't want to.",20,every time go to school you got all the flags of all the schools every teacher we do n't want to,21,0.238095238,0.881116033,every time go to school you got ordered flags of all the schools every teacher would only to ,18,every time go to school you got ordered flags of all the schools every teacher would only to,18,0.285714286,0.73,Every time you go to school you got all the flags of all the schools and we teach it. We don't want to.,23,every time you go to school you got all the flags of all the schools and we teach it we do n't want to,24,0.380952381
