File,Line,Speaker,UttStartTime,UttEndTime,UttLength,InstancesCountPerLine,FeatureCountPerLine,Content,SubjectWordToken,PredicateWordToken,WordPattern,SubjectPOS,PredicatePOS,POSPattern,L50,L49,L48,L47,L46,L45,L44,L43,L42,L41,L40,L39,L38,L37,L36,L35,L34,L33,L32,L31,L30,L29,L28,L27,L26,L25,L24,L23,L22,L21,L20,L19,L18,L17,L16,L15,L14,L13,L12,L11,L10,L9,L8,L7,L6,L5,L4,L3,L2,L1,ContentFeature,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40
DCA_se1_ag1_f_03_1,400,DCA_se1_ag1_f_03,640.9467,646.2939,5.3472,2,2,"By- Like some peoples can't have- ain't got enough food, and they ain't living in a decent home.",people,got,people_ain't_got,Noun,VerbPastParticiple,Noun_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,By-,Like,some,peoples,can't,have-,ain't ,got,enough,"food,",and,they,ain't,living,in,a,decent,home.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA_se1_ag1_f_03_1,400,DCA_se1_ag1_f_03,640.9467,646.2939,5.3472,2,2,"By- Like some peoples can't have- ain't got enough food, and they ain't living in a decent home.",they,living,they_ain't_living,PronounPersonal,VerbPresentParticiple,PronounPersonal_ain't_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,By-,Like,some,peoples,can't,have-,ain't,got,enough,"food,",and,they,ain't ,living,in,a,decent,home.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA_se1_ag1_f_04_1,697,DCA_se1_ag1_f_04,740.803,741.6871,0.8841,1,1,they ain't want no white pe-,they,want,they_ain't_want,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,they,ain't ,want,no,white,pe-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA_se1_ag1_f_04_1,834,DCA_se1_ag1_f_04,914.5699,915.6397,1.0698,1,1,I ain't that mean.,I,mean,I_ain't_mean,PronounPersonal,Adjective,PronounPersonal_ain't_Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,ain't ,that,mean.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA_se1_ag1_f_04_1,854,DCA_se1_ag1_f_04,927.5404,931.0499,3.5095,2,2,"the principal ain't mean. She start looking at me, I say I ain't say nothing.",principal,mean,principal_ain't_mean,Noun,Adjective,Noun_ain't_Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,the,principal,ain't ,mean.,She,start,looking,at,"me,",I,say,I,ain't,say,nothing.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA_se1_ag1_f_04_1,854,DCA_se1_ag1_f_04,927.5404,931.0499,3.5095,2,2,"the principal ain't mean. She start looking at me, I say I ain't say nothing.",I,say,I_ain't_say,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,the,principal,ain't,mean.,She,start,looking,at,"me,",I,say,I,ain't ,say,nothing.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA_se1_ag1_f_04_1,1239,DCA_se1_ag1_f_04,1391.8056,1392.9549,1.1493,1,1,They ain't tell us yet.,they,tell,they_ain't_tell,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,They,ain't ,tell,us,yet.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA_se1_ag1_f_04_1,1264,DCA_se1_ag1_f_04,1433.6426,1435.323,1.6804,1,1,"No, her name ain't Miss RD-NAME-2",name,RD-NAME,name_ain't_RD-NAME,Noun,Noun,Noun_ain't_Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No,",her,name,ain't ,Miss,RD-NAME-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA_se1_ag1_f_04_1,1331,DCA_se1_ag1_f_04,1523.7475,1527.6951,3.9476,1,1,She don't never give nobody no party. We ain't have no party for no Halloween.,we,have,we_ain't_have,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,She,don't,never,give,nobody,no,party.,We,ain't ,have,no,party,for,no,Halloween.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA_se1_ag1_f_04_1,1378,DCA_se1_ag1_f_04,1578.6331,1579.7111,1.078,1,1,I ain't play nothing-.,I,play,I_ain't_play,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,ain't ,play,nothing-.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA_se1_ag1_f_04_1,1498,DCA_se1_ag1_f_04,1724.5122,1725.6036,1.0914,1,1,"I ain't count myself,",I,count,I_ain't_count,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,ain't ,count,"myself,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA_se1_ag1_f_04_1,1623,DCA_se1_ag1_f_04,1864.8309,1866.2044,1.3735,1,1,I ain't- I don't know.,I,constituentboundary,I_ain't_constituentboundary,PronounPersonal,ConstituentBoundary,PronounPersonal_ain't_ConstituentBoundary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,ain't-,I,don't,know.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA_se1_ag1_f_04_1,2010,DCA_se1_ag1_f_04,2342.2418,2343.8697,1.6279,1,1,I ain't gonna eat the way I wanna eat.,I,eat,I_ain't_eat,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,ain't ,gonna,eat,the,way,I,wanna,eat.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA_se1_ag1_f_05_1,305,DCA_se1_ag1_f_05,350.7073,352.274,1.5667,1,1,"they ain't let the um, preacher, d-",they,let,they_ain't_let,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,they,ain't ,let,the,"um,","preacher,",d-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA_se1_ag1_f_05_1,365,DCA_se1_ag1_f_05,418.8469,422.3315,3.4846,1,1,He said that his mother ain't love him. His mother love,mother,love,mother_ain't_love,Noun,VerbBase,Noun_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,He,said,that,his,mother,ain't ,love,him.,His,mother,love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA_se1_ag1_f_05_1,392,DCA_se1_ag1_f_05,452.9016,455.1197,2.2181,1,1,And they ain't know what to do. And,they,know,they_ain't_know,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,And,they,ain't ,know,what,to,do.,And,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA_se1_ag1_f_05_1,660,DCA_se1_ag1_f_05,816.2612,819.5412,3.28,1,1,"In the sixth grade, I ain't hardly like my sixth grade teacher.",I,like,I_ain't_like,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In,the,sixth,"grade,",I,ain't ,hardly,like,my,sixth,grade,teacher.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA_se1_ag1_f_05_1,662,DCA_se1_ag1_f_05,820.8072,823.6177,2.8105,1,1,"Miss RD-NAME-2, I ain't hardly like her.",I,like,I_ain't_like,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miss,"RD-NAME-2,",I,ain't ,hardly,like,her.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA_se1_ag1_f_05_1,676,DCA_se1_ag1_f_05,845.3512,847.7821,2.4309,1,1,"When we ask to go out, she ain't let us go out.",she,let,she_ain't_let,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,When,we,ask,to,go,"out,",she,ain't ,let,us,go,out.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA_se1_ag1_f_05_1,713,DCA_se1_ag1_f_05,904.5455,906.8984,2.3529,1,1,at me because I ain't know the answer.,I,know,I_ain't_know,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,at,me,because,I,ain't ,know,the,answer.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA_se1_ag1_f_05_1,976,DCA_se1_ag1_f_05,1261.8502,1263.6394,1.7892,1,1,She ain't- she don't know say nothing.,she,constituentboundary,she_ain't_constituentboundary,PronounPersonal,ConstituentBoundary,PronounPersonal_ain't_ConstituentBoundary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,She,ain't-,she,don't,know,say,nothing.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA_se1_ag1_f_05_1,1234,DCA_se1_ag1_f_05,1600.6411,1602.1551,1.514,1,1,We ain't have one this time.,we,have,we_ain't_have,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,We,ain't ,have,one,this,time.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA_se1_ag1_m_01_1,455,DCA_se1_ag1_m_01,546.4385,548.0146,1.5761,1,1,"He said, hey miss, you ain't give me none.",you,give,you_ain't_give,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,He,"said,",hey,"miss,",you,ain't ,give,me,none.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA_se1_ag1_m_02_1,772,DCA_se1_ag1_m_02,747.604,749.2313,1.6273,1,1,ain't you too- a little too young,you,young,you_ain't_young,PronounPersonal,Adjective,PronounPersonal_ain't_Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ain't ,you,too-,a,little,too,young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA_se1_ag1_m_02_1,853,DCA_se1_ag1_m_02,826.7371,828.2199,1.4828,1,1,And he ain't see him. He jumped on him.,he,see,he_ain't_see,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,And,he,ain't ,see,him.,He,jumped,on,him.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA_se1_ag1_m_02_1,923,DCA_se1_ag1_m_02,882.8855,883.7901,0.9046,1,1,He ain't know it though.,he,know,he_ain't_know,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,He,ain't ,know,it,though.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA_se1_ag1_m_02_1,1486,DCA_se1_ag1_m_02,1347.712,1350.3081,2.5961,2,2,"He say, I ain't late. I ain't putting my name out there.",I,late,I_ain't_late,PronounPersonal,Adjective,PronounPersonal_ain't_Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,He,"say,",I,ain't ,late.,I,ain't,putting,my,name,out,there.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA_se1_ag1_m_02_1,1486,DCA_se1_ag1_m_02,1347.712,1350.3081,2.5961,2,2,"He say, I ain't late. I ain't putting my name out there.",I,putting,I_ain't_putting,PronounPersonal,VerbPresentParticiple,PronounPersonal_ain't_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,He,"say,",I,ain't,late.,I,ain't ,putting,my,name,out,there.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA_se1_ag1_m_02_1,1584,DCA_se1_ag1_m_02,1436.4204,1439.1296,2.7092,1,1,"So she's like, I ain't really writing nothing in there.",I,writing,I_ain't_writing,PronounPersonal,VerbPresentParticiple,PronounPersonal_ain't_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,So,she's,"like,",I,ain't ,really,writing,nothing,in,there.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA_se1_ag1_m_02_1,1705,DCA_se1_ag1_m_02,1570.3136,1573.4086,3.095,1,1,she ain't let nobody do n- no drawing but me.,she,let,she_ain't_let,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,she,ain't ,let,nobody,do,n-,no,drawing,but,me.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA_se1_ag1_m_02_1,1828,DCA_se1_ag1_m_02,1700.6777,1701.6942,1.0165,1,1,And she ain't believe it.,she,believe,she_ain't_believe,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,And,she,ain't ,believe,it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA_se1_ag1_m_02_1,1860,DCA_se1_ag1_m_02,1726.5755,1729.2555,2.68,1,1,"Say, she ain't gonna do nothing. She gonna come up here and beat you.",she,do,she_ain't_do,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Say,",she,ain't ,gonna,do,nothing.,She,gonna,come,up,here,and,beat,you.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA_se1_ag1_m_03_1,456,DCA_se1_ag1_m_03,494.6758,497.2008,2.525,2,2,"Well I- I ain't- I ain't learned that one yet, but I-",I,constituentboundary,I_ain't_constituentboundary,PronounPersonal,ConstituentBoundary,PronounPersonal_ain't_ConstituentBoundary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Well,I-,I,ain't-,I,ain't,learned,that,one,"yet,",but,I-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA_se1_ag1_m_03_1,456,DCA_se1_ag1_m_03,494.6758,497.2008,2.525,2,2,"Well I- I ain't- I ain't learned that one yet, but I-",I,learned,I_ain't_learned,PronounPersonal,VerbPastParticiple,PronounPersonal_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Well,I-,I,ain't-,I,ain't ,learned,that,one,"yet,",but,I-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA_se1_ag1_m_03_1,1935,DCA_se1_ag1_m_03,1989.7173,1990.9389,1.2216,1,1,I ain't got my pad.,I,got,I_ain't_got,PronounPersonal,VerbPastParticiple,PronounPersonal_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,ain't ,got,my,pad.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA_se1_ag1_m_04_1,423,DCA_se1_ag1_m_04,611.9632,615.1298,3.1666,1,1,I got one F in his room one time. He ain't make me do it all over.,he,make,he_ain't_make,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,got,one,F,in,his,room,one,time.,He,ain't ,make,me,do,it,all,over.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA_se1_ag1_m_04_1,676,DCA_se1_ag1_m_04,995.7428,996.8713,1.1285,1,1,and he ain't- and he,he,constituentboundary,he_ain't_constituentboundary,PronounPersonal,ConstituentBoundary,PronounPersonal_ain't_ConstituentBoundary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,and,he,ain't-,and,he,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA_se1_ag1_m_05_1,733,DCA_se1_ag1_m_05,1095.1599,1098.5518,3.3919,1,1,"I passed it through the sixth grade, now I ain't study nothing yet.",I,study,I_ain't_study,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,passed,it,through,the,sixth,"grade,",now,I,ain't ,study,nothing,yet.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA_se1_ag1_m_06_1,148,DCA_se1_ag1_m_06,211.5322,213.0569,1.5247,1,1,"I went today, but I ain't-",I,constituentboundary,I_ain't_constituentboundary,PronounPersonal,ConstituentBoundary,PronounPersonal_ain't_ConstituentBoundary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,went,"today,",but,I,ain't-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA_se1_ag1_m_06_1,364,DCA_se1_ag1_m_06,550.6337,554.68,4.0463,1,1,"they left and they ain't had no tools in their hand. And they saw me too but,",they,had,they_ain't_had,PronounPersonal,VerbPastParticiple,PronounPersonal_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,they,left,and,they,ain't ,had,no,tools,in,their,hand.,And,they,saw,me,too,"but,",,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA_se1_ag1_m_06_1,366,DCA_se1_ag1_m_06,555.7618,557.2108,1.449,1,1,they ain't seen what I look like.,they,seen,they_ain't_seen,PronounPersonal,VerbPastParticiple,PronounPersonal_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,they,ain't ,seen,what,I,look,like.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA_se1_ag1_m_07_1,198,DCA_se1_ag1_m_07,244.6318,248.9847,4.3529,1,1,"Yeah, we have children like broke in a house, something like that. ain't but nine years old.",constituentboundary,old,constituentboundary_ain't_old,ConstituentBoundary,Adjective,ConstituentBoundary_ain't_Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yeah,",we,have,children,like,broke,in,a,"house,",something,like,that.,ain't ,but,nine,years,old.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA_se1_ag1_m_07_1,703,DCA_se1_ag1_m_07,973.3087,975.4074,2.0987,1,1,"and, you know, she ain't catch me or something.",she,catch,she_ain't_catch,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"and,",you,"know,",she,ain't ,catch,me,or,something.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA_se1_ag1_m_07_1,740,DCA_se1_ag1_m_07,1032.123,1034.0041,1.8811,1,1,"You know, and, if I ain't got no money,",I,got,I_ain't_got,PronounPersonal,VerbPastParticiple,PronounPersonal_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,You,"know,","and,",if,I,ain't ,got,no,"money,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA_se1_ag1_m_07_2,68,DCA_se1_ag1_m_07,108.6941,112.979,4.2849,1,1,"well I heard, you know, like the one uptown ain't gonna be nothing. Let's go to the one downtown, you know.",one,nothing,one_ain't_nothing,PronounIndefinite,PronounIndefinite,PronounIndefinite_ain't_PronounIndefinite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,well,I,"heard,",you,"know,",like,the,one,uptown,ain't ,gonna,be,nothing.,Let's,go,to,the,one,"downtown,",you,know.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA_se1_ag3_f_01_1,156,DCA_se1_ag3_f_01,198.6968,202.5436,3.8468,1,1,"We ain't really have to say not it real quickly, and the last one that said it,",we,say,we_ain't_say,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,We,ain't ,really,have,to,say,not,it,real,"quickly,",and,the,last,one,that,said,"it,",,,,,,,,,,,,,,,,,,,,,,,,,
DCA_se1_ag4_m_02_1,310,DCA_se1_ag4_m_02,345.7504,346.7677,1.0173,1,1,Now I ain't talking about the-,I,talking,I_ain't_talking,PronounPersonal,VerbPresentParticiple,PronounPersonal_ain't_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Now,I,ain't ,talking,about,the-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA_se1_ag4_m_02_1,358,DCA_int_02,411.2935,413.3394,2.0459,1,1,Dude this shirt ain't no twenty five dollars.,shirt,dollars,shirt_ain't_dollars,Noun,Noun,Noun_ain't_Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dude,this,shirt,ain't ,no,twenty,five,dollars.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA_se1_ag4_m_02_1,461,DCA_se1_ag4_m_02,550.373,551.721,1.348,1,1,"they ain't go nowhere, just- just,",they,go,they_ain't_go,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,they,ain't ,go,"nowhere,",just-,"just,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA_se1_ag4_m_02_1,559,DCA_int_02,667.3741,669.2346,1.8605,1,1,Shoot you ain't no old man.,you,man,you_ain't_man,PronounPersonal,Noun,PronounPersonal_ain't_Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shoot,you,ain't ,no,old,man.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA_se1_ag4_m_02_1,600,DCA_se1_ag4_m_02,721.4767,726.6618,5.1851,1,1,"I ain't looking for nothing but I mean, seeing is- someone stop to help you, you don't know what's happening you gotta walk you gotta look around.",I,looking,I_ain't_looking,PronounPersonal,VerbPresentParticiple,PronounPersonal_ain't_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,ain't ,looking,for,nothing,but,I,"mean,",seeing,is-,someone,stop,to,help,"you,",you,don't,know,what's,happening,you,gotta,walk,you,gotta,look,around.,,,,,,,,,,,,,,,
DCA_se1_ag4_m_02_1,625,DCA_se1_ag4_m_02,756.0743,757.9477,1.8734,1,1,I ain't no major in nothing in particular but this,I,major,I_ain't_major,PronounPersonal,Noun,PronounPersonal_ain't_Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,ain't ,no,major,in,nothing,in,particular,but,this,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA_se1_ag4_m_02_1,635,DCA_se1_ag4_m_02,767.6069,769.113,1.5061,1,1,"No, I ain't no- no.",I,constituentboundary,I_ain't_constituentboundary,PronounPersonal,ConstituentBoundary,PronounPersonal_ain't_ConstituentBoundary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No,",I,ain't ,no-,no.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA_se1_ag4_m_02_1,1089,DCA_se1_ag4_m_02,1330.5919,1332.498,1.9061,1,1,I don't know. I ain't no,I,constituentboundary,I_ain't_constituentboundary,PronounPersonal,ConstituentBoundary,PronounPersonal_ain't_ConstituentBoundary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,don't,know.,I,ain't ,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA_se1_ag4_m_02_1,1099,DCA_se1_ag4_m_02,1342.8851,1344.2732,1.3881,1,1,Oh I ain't nothing now. I'm a-,I,nothing,I_ain't_nothing,PronounPersonal,PronounIndefinite,PronounPersonal_ain't_PronounIndefinite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oh,I,ain't ,nothing,now.,I'm,a-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA_se1_ag4_m_02_1,1101,DCA_se1_ag4_m_02,1349.0513,1350.107,1.0557,1,1,"No, I ain't know no guys.",I,know,I_ain't_know,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No,",I,ain't ,know,no,guys.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA_se1_ag4_m_02_1,1155,DCA_se1_ag4_m_02,1401.2625,1405.8469,4.5844,1,1," Everybody live better than me, I ain't had nothing.",I,had,I_ain't_had,PronounPersonal,VerbPastParticiple,PronounPersonal_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Everybody,live,better,than,"me,",I,ain't ,had,nothing.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA_se1_ag4_m_02_1,1169,DCA_se1_ag4_m_02,1423.2067,1426.5729,3.3662,1,1,"So now you- I go to church every now and then, but I ain't ready yet.",I,ready,I_ain't_ready,PronounPersonal,Adjective,PronounPersonal_ain't_Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,So,now,you-,I,go,to,church,every,now,and,"then,",but,I,ain't ,ready,yet.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
