File,Line,Speaker,UttStartTime,UttEndTime,UttLength,InstancesCountPerLine,FeatureCountPerLine,Content,SubjectWordToken,PredicateWordToken,WordPattern,SubjectPOS,PredicatePOS,POSPattern,L29,L28,L27,L26,L25,L24,L23,L22,L21,L20,L19,L18,L17,L16,L15,L14,L13,L12,L11,L10,L9,L8,L7,L6,L5,L4,L3,L2,L1,ContentFeature,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,1,2
DCB_se2_ag3_m_03_1,725,DCB_se2_ag3_m_03,844.4582,846.8953,2.4371,1,1,a lot. But these youngins out this jont man be tight.,jont,tight,jont_be_tight,Noun,Adjective,Noun_be_Adjective,,,,,,,,,,,,,,,,,,,,,a,lot.,But,these,youngins,out,this,jont,man,be ,tight.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag3_m_03_1,2029,DCB_se2_ag3_m_03,2325.8398,2327.8199,1.9801,1,1,and my grandmother and him be watching TV.,him,watching,him_be_watching,PronounPersonal,VerbPresentParticiple,PronounPersonal_be_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,and,my,grandmother,and,him,be ,watching,TV.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag4_f_05_1,1117,DCB_se2_ag4_f_05,1692.7103,1694.0812,1.3709,1,1,"And then you look around, you be like,",you,like,you_be_like,PronounPersonal,QuotativeLike,PronounPersonal_be_QuotativeLike,,,,,,,,,,,,,,,,,,,,,,,,And,then,you,look,"around,",you,be ,"like,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag4_f_05_1,2569,DCB_se2_ag2_f_01,3762.8757,3766.5128,3.6371,1,1,"But she- But sometime she be more hip than we are. Like she come home, like,",she,hip,she_be_hip,PronounPersonal,Adjective,PronounPersonal_be_Adjective,,,,,,,,,,,,,,,,,,,,,,,,,But,she-,But,sometime,she,be ,more,hip,than,we,are.,Like,she,come,"home,","like,",,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag4_m_01_1,2230,DCB_se2_ag4_m_01,2920.3222,2926.5629,6.2407,1,1,"I'm like this. Who you talking to, dog, this is- Hey, this is my thing. I come and put this in here to make sure this building be operating when I leave.",building,operating,building_be_operating,Noun,VerbPresentParticiple,Noun_be_VerbPresentParticiple,,,I'm,like,this.,Who,you,talking,"to,","dog,",this,is-,"Hey,",this,is,my,thing.,I,come,and,put,this,in,here,to,make,sure,this,building,be ,operating,when,I,leave.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag4_m_01_1,2526,DCB_se2_ag4_m_01,3318.9312,3322.5073,3.5761,1,1,this that and the other. And I always watch my- my father be sitting there dancing with my moms.,father,sitting,father_be_sitting,Noun,VerbPresentParticiple,Noun_be_VerbPresentParticiple,,,,,,,,,,,,,,,,,,this,that,and,the,other.,And,I,always,watch,my-,my,father,be ,sitting,there,dancing,with,my,moms.,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se3_ag1_f_01_1,497,DCB_se3_ag1_f_01,639.5982,641.6419,2.0437,1,1,"And, you know, kids be disrespectful to the teachers.",kids,disrespectful,kids_be_disrespectful,Noun,Adjective,Noun_be_Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,"And,",you,"know,",kids,be ,disrespectful,to,the,teachers.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se3_ag1_f_01_1,637,DCB_se3_ag1_f_01,807.8866,809.1423,1.2557,1,1,We all be even with each other.,we,even,we_be_even,PronounPersonal,Adjective,PronounPersonal_be_Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,We,all,be ,even,with,each,other.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se3_ag1_f_01_1,677,DCB_se3_ag1_f_01,858.4283,860.9715,2.5432,2,1,"so I could be in there, cause I know he probably be dressing up",he,dressing,he_be_dressing,PronounPersonal,VerbPresentParticiple,PronounPersonal_be_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,so,I,could,be,in,"there,",cause,I,know,he,probably,be ,dressing,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se3_ag1_f_01_1,1049,DCB_se3_ag1_f_01,1347.8978,1351.19,3.2922,1,1,Cause I be raising my hand to answer questions in class and I get good grades.,I,raising,I_be_raising,PronounPersonal,VerbPresentParticiple,PronounPersonal_be_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cause,I,be ,raising,my,hand,to,answer,questions,in,class,and,I,get,good,grades.,,,,,,,,,,,,,,,,,,,
DCB_se3_ag1_f_01_1,1083,DCB_se3_ag1_f_01,1386.0692,1388.5108,2.4416,2,1,There be some times when I can be big out my mouth,there,times,there_be_times,PronounNonReferential,Noun,PronounNonReferential_be_Noun,,,,,,,,,,,,,,,,,,,,,,,There,be,some,times,when,I,can,be ,big,out,my,mouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se3_ag1_f_01_1,1171,DCB_se3_ag1_f_01,1485.2716,1489.2529,3.9813,1,1,"Everybody's not your friend. Cause you be naming this person, that person. All them are not your friends.",you,naming,you_be_naming,PronounPersonal,VerbPresentParticiple,PronounPersonal_be_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,Everybody's,not,your,friend.,Cause,you,be ,naming,this,"person,",that,person.,All,them,are,not,your,friends.,,,,,,,,,,,,,,,,,,,,,
DCB_se3_ag1_f_01_1,1405,DCB_int_01,1791.6235,1795.4223,3.7988,1,1,"But when you talk about like ten years ago they be like, oh that's a long time. But last year's like, oh that's recent.",they,like,they_be_like,PronounPersonal,QuotativeLike,PronounPersonal_be_QuotativeLike,,,,,,,,,,,,,,,,,,,,But,when,you,talk,about,like,ten,years,ago,they,be ,"like,",oh,that's,a,long,time.,But,last,year's,"like,",oh,that's,recent.,,,,,,,,,,,,,,,,,,,
DCB_se3_ag1_f_01_1,1408,DCB_se3_ag1_f_01,1800.302,1807.3903,7.0883,1,1,"Um, RD-NAME-4 and RD-NAME-4 told me and they were like, you should totally come here, we be having so much fun.",we,having,we_be_having,PronounPersonal,VerbPresentParticiple,PronounPersonal_be_VerbPresentParticiple,,,,,,,,,,,,,,"Um,",RD-NAME-4,and,RD-NAME-4,told,me,and,they,were,"like,",you,should,totally,come,"here,",we,be ,having,so,much,fun.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se3_ag1_m_01_1,2356,DCB_se3_ag1_m_01,2942.3829,2945.0268,2.6439,1,1,A lot of celebrities and stars have money and be miserable.,stars,miserable,stars_be_miserable,Noun,Adjective,Noun_be_Adjective,,,,,,,,,,,,,,,,,,,,,A,lot,of,celebrities,and,stars,have,money,and,be ,miserable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se3_ag1_m_01_2,12,DCB_se3_ag1_m_01,12.6573,14.9134,2.2561,1,1,"accent. We be like, dang, or-",we,like,we_be_like,PronounPersonal,QuotativeLike,PronounPersonal_be_QuotativeLike,,,,,,,,,,,,,,,,,,,,,,,,,,,,accent.,We,be ,"like,","dang,",or-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se3_ag3_f_02_1,2532,DCB_se3_ag3_f_02,2563.387,2566.8236,3.4366,1,1,"What I'm'a do Simple City, Simple City and Eastgate beef, but I be around both areas ",I,around,I_be_around,PronounPersonal,Adverb,PronounPersonal_be_Adverb,,,,,,,,,,,,,,,,,,What,I'm'a,do,Simple,"City,",Simple,City,and,Eastgate,"beef,",but,I,be ,around,both,areas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se3_ag3_m_02_1,1590,DCB_se3_ag3_m_02,1893.9338,1894.7213,0.7875,1,1,"Sister be like, why?",sister,like,sister_be_like,Noun,QuotativeLike,Noun_be_QuotativeLike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sister,be ,"like,",why?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se3_ag3_m_02_2,369,DCB_se3_ag3_m_02,436.8426,438.7457,1.9031,1,1,"I think it's that cause I don't be on Facebook that much, but.",I,on,I_be_on,PronounPersonal,Preposition,PronounPersonal_be_Preposition,,,,,,,,,,,,,,,,,,,,,,,I,think,it's,that,cause,I,don't,be ,on,Facebook,that,"much,",but.,,,,,,,,,,,,,,,,,,,,,,,,,,,
LES_se0_ag2_f_01_1,921,LES_se0_ag2_f_01,935.8026,937.817,2.0144,1,1,"And they call me Sheryl Swoops. They joke around. So, they be like",they,like,they_be_like,PronounPersonal,QuotativeLike,PronounPersonal_be_QuotativeLike,,,,,,,,,,,,,,,,,,,And,they,call,me,Sheryl,Swoops.,They,joke,around.,"So,",they,be ,like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LES_se0_ag2_f_01_2,446,LES_se0_ag2_f_01,468.7995,470.1474,1.3479,1,1,"people that come from outside, they be like.",they,like,they_be_like,PronounPersonal,QuotativeLike,PronounPersonal_be_QuotativeLike,,,,,,,,,,,,,,,,,,,,,,,,people,that,come,from,"outside,",they,be ,like.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LES_se0_ag2_f_01_2,1062,LES_se0_ag2_f_01,1152.6493,1155.9405,3.2912,1,1,"about- and it's always about my neighborhood. And they think it's about a guy, they be like",they,like,they_be_like,PronounPersonal,QuotativeLike,PronounPersonal_be_QuotativeLike,,,,,,,,,,,,,,,about-,and,it's,always,about,my,neighborhood.,And,they,think,it's,about,a,"guy,",they,be ,like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LES_se0_ag3_m_01_2,302,LES_se0_ag3_m_01,337.8983,341.1418,3.2435,1,1,a- and it's called Money Boys and they be out there now. Money Boys,they,like,they_be_like,PronounPersonal,QuotativeLike,PronounPersonal_be_QuotativeLike,,,,,,,,,,,,,,,,,,,,,,a-,and,it's,called,Money,Boys,and,they,be ,out,there,now.,Money,Boys,,,,,,,,,,,,,,,,,,,,,,,,,,,
LES_se0_ag3_m_01_2,335,LES_se0_ag3_m_01,382.2031,383.7455,1.5424,1,1,"I don't be out there with them, and",I,like,I_be_like,PronounPersonal,QuotativeLike,PronounPersonal_be_QuotativeLike,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,don't,be ,out,there,with,"them,",and,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag1_f_01_1,293,PRV_se0_ag1_f_01,306.5476,309.6176,3.07,1,1,"everybody be like- cause like when it snow at school I'm still like,",everybody,like,everybody_be_like,PronounIndefinite,QuotativeLike,PronounIndefinite_be_QuotativeLike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,everybody,be ,like-,cause,like,when,it,snow,at,school,I'm,still,"like,",,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag1_f_01_2,316,PRV_se0_ag1_f_01,350.7533,351.4917,0.7384,1,1,"White people be like,",people,like,people_be_like,Noun,QuotativeLike,Noun_be_QuotativeLike,,,,,,,,,,,,,,,,,,,,,,,,,,,,White,people,be ,"like,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag1_f_02_1,1319,PRV_se0_ag1_f_02,1545.4735,1547.6603,2.1868,1,1,"she was fussing, but my daddy always be like,",daddy,like,daddy_be_like,Noun,QuotativeLike,Noun_be_QuotativeLike,,,,,,,,,,,,,,,,,,,,,,,she,was,"fussing,",but,my,daddy,always,be ,"like,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag1_f_02_1,1330,PRV_se0_ag1_f_02,1558.9834,1560.7565,1.7731,1,1,"he would believe me. My mom be like,",mom,like,mom_be_like,Noun,QuotativeLike,Noun_be_QuotativeLike,,,,,,,,,,,,,,,,,,,,,,,,he,would,believe,me.,My,mom,be ,"like,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag1_m_02_1,384,PRV_se0_ag1_m_02,334.4891,335.9952,1.5061,1,1,"He know all that, I just be listening to 'em.",I,listening,I_be_listening,PronounPersonal,VerbPresentParticiple,PronounPersonal_be_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,He,know,all,"that,",I,just,be ,listening,to,'em.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag1_m_02_1,454,PRV_se0_ag1_m_02,395.3734,397.1861,1.8127,1,1,The light skinned guy that be having a hat on all the time.,that,having,that_be_having,PronounRelative,VerbPresentParticiple,PronounRelative_be_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,The,light,skinned,guy,that,be ,having,a,hat,on,all,the,time.,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag1_m_02_1,646,PRV_se0_ag1_m_02,576.2232,578.8251,2.6019,2,2,"Sometime the truck be going, the boy be waving at you.",truck,going,truck_be_going,Noun,VerbPresentParticiple,Noun_be_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be,"going, the boy be waving at you.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag1_m_02_1,646,PRV_se0_ag1_m_02,576.2232,578.8251,2.6019,2,2,"Sometime the truck be going, the boy be waving at you.",boy,waving,boy_be_waving,Noun,VerbPresentParticiple,Noun_be_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be,waving at you.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag1_m_02_1,650,PRV_se0_ag1_m_02,580.6381,581.4186,0.7805,2,1,"I be mad, be",I,mad,I_be_mad,PronounPersonal,Adjective,PronounPersonal_be_Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,I,be,"mad,",be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag1_m_02_1,1096,PRV_se0_ag1_m_02,990.2139,992.6806,2.4667,1,1,"they taught me, so at every game, I be a winner every since, so.",I,winner,I_be_winner,PronounPersonal,Noun,PronounPersonal_be_Noun,,,,,,,,,,,,,,,,,,,,,,they,taught,"me,",so,at,every,"game,",I,be ,a,winner,every,"since,",so.,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag1_m_02_1,1368,PRV_se0_ag1_m_02,1217.2079,1221.6178,4.4099,1,1,"more to it but they be getting into this and getting into that. But right now, I don't- I don't have too many problem. I don't- When I",they,getting,they_be_getting,PronounPersonal,VerbPresentParticiple,PronounPersonal_be_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,more,to,it,but,they,be ,getting,into,this,and,getting,into,that.,But,right,"now,",I,don't-,I,don't,have,too,many,problem.,I,don't-,When,I,,,,,,,,,,
PRV_se0_ag1_m_02_1,1880,PRV_se0_ag1_m_02,1705.9666,1707.9856,2.019,1,1,"And we'll pick up the phone, they be on the phone, we hang it up.",they,on,they_be_on,PronounPersonal,Preposition,PronounPersonal_be_Preposition,,,,,,,,,,,,,,,,,,,,,,,And,we'll,pick,up,the,"phone,",they,be ,on,the,"phone,",we,hang,it,up.,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag1_m_02_1,2812,PRV_se0_ag1_m_02,2581.4123,2586.8001,5.3878,1,1,"Yeah, little more problem, and I- and I be the first to- I tell my guy- I tell the guys all the time that we're- we- I mean, we still in slavery.",I,first,I_be_first,PronounPersonal,Adjective,PronounPersonal_be_Adjective,,,,,,,,,,,,,,,,,,,,,,"Yeah,",little,more,"problem,",and,I-,and,I,be ,the,first,to-,I,tell,my,guy-,I,tell,the,guys,all,the,time,that,we're-,we-,I,"mean,",we,still,in,slavery.,,,,,,,,,
PRV_se0_ag1_m_02_1,2830,PRV_se0_ag1_m_02,2602.2054,2607.1609,4.9555,1,1,"I just stay su- Uh, the way I say stuff is- Now they- they listen- They listen to me, but they be like, man you crazy.",they,like,they_be_like,PronounPersonal,QuotativeLike,PronounPersonal_be_QuotativeLike,,,,,,,,,I,just,stay,su-,"Uh,",the,way,I,say,stuff,is-,Now,they-,they,listen-,They,listen,to,"me,",but,they,be ,"like,",man,you,crazy.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag2_f_01_4,369,PRV_se0_ag2_f_01,377.9939,379.7746,1.7807,1,1,At ten o'clock the main door be shut.,door,shut,door_be_shut,Noun,VerbPastParticiple,Noun_be_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,At,ten,o'clock,the,main,door,be ,shut.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag2_f_02_2,253,PRV_se0_ag2_f_02,301.4507,303.5411,2.0904,1,1,"And- and- and he be doing something like,",he,doing,he_be_doing,PronounPersonal,VerbPresentParticiple,PronounPersonal_be_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,And-,and-,and,he,be ,doing,something,"like,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag2_f_02_2,298,PRV_se0_ag2_f_02,366.7374,369.4604,2.723,1,1,"but they- they be preaching from the bible,",they,preaching,they_be_preaching,PronounPersonal,VerbPresentParticiple,PronounPersonal_be_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,but,they-,they,be ,preaching,from,the,"bible,",,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag2_f_03_1,102,PRV_se0_ag2_f_03,133.6616,135.6795,2.0179,1,1,and then another man be inside of the airplane,man,inside,man_be_inside,Noun,Adverb,Noun_be_Adverb,,,,,,,,,,,,,,,,,,,,,,,,,,and,then,another,man,be ,inside,of,the,airplane,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag2_f_03_1,239,PRV_se0_ag2_f_03,312.9201,317.0741,4.154,1,1,"Uh, peoples, like, Uh-huh. People- people like, you know, you be talking to people, you know, like on the phone.",you,talking,you_be_talking,PronounPersonal,VerbPresentParticiple,PronounPersonal_be_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,"Uh,","peoples,","like,",Uh-huh.,People-,people,"like,",you,"know,",you,be ,talking,to,"people,",you,"know,",like,on,the,phone.,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag2_m_01_1,1029,PRV_se0_ag2_m_01,877.9086,880.8555,2.9469,1,1,"Like we sitting around- We be talking, and then he'll come back and say some of his-",we,talking,we_be_talking,PronounPersonal,VerbPresentParticiple,PronounPersonal_be_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,Like,we,sitting,around-,We,be ,"talking,",and,then,he'll,come,back,and,say,some,of,his-,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag2_m_01_1,1641,PRV_se0_ag2_m_01,1427.8578,1428.809,0.9512,1,1,problems be worked out a little-,problems,worked out,problems_be_worked out,Noun,VerbPastParticiple,Noun_be_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,problems,be ,worked,out,a,little-,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag2_m_01_1,2146,PRV_int_01,1880.8036,1882.3564,1.5528,3,1,You'll be- You be training the class or you be-,you,constituentboundary,you_be_constituentboundary,PronounPersonal,ConstituentBoundary,PronounPersonal_be_ConstituentBoundary,,,,,,,,,,,,,,,,,,,,,You'll,be-,You,be,training,the,class,or,you,be-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag2_m_01_1,2148,PRV_se0_ag2_m_01,1882.5289,1883.0838,0.5549,1,1,I be holding it.,I,holding,I_be_holding,PronounPersonal,VerbPresentParticiple,PronounPersonal_be_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,be ,holding,it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag2_m_01_1,2150,PRV_se0_ag2_m_01,1883.8532,1885.4654,1.6122,2,1,"I be- I be teaching training class, yeah.",I,teaching,I_be_teaching,PronounPersonal,VerbPresentParticiple,PronounPersonal_be_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,I,be-,I,be ,teaching,training,"class,",yeah.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag3_f_03_1,97,PRV_se0_ag3_f_03,128.3617,131.8171,3.4554,1,1,"And so when I be coming to old Princeville, I don't mind doing anything",I,coming,I_be_coming,PronounPersonal,VerbPresentParticiple,PronounPersonal_be_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,And,so,when,I,be ,coming,to,old,"Princeville,",I,don't,mind,doing,anything,,,,,,,,,,,,,,,,,,,,,,0,
PRV_se0_ag3_f_03_1,1439,PRV_se0_ag2_f_03,1722.2766,1723.3084,1.0318,1,1,They be flying too.,they,flying,they_be_flying,PronounPersonal,VerbPresentParticiple,PronounPersonal_be_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,They,be ,flying,too.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag3_f_04_1,2033,PRV_se0_ag3_f_04,2673.8183,2675.9578,2.1395,1,1,Yeah cause they b- be down here.,they,down,they_be_down,PronounPersonal,Adverb,PronounPersonal_be_Adverb,,,,,,,,,,,,,,,,,,,,,,,,,,Yeah,cause,they,b-,be ,down,here.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
PRV_se0_ag3_f_04_3,890,PRV_se0_ag3_f_04,1270.9038,1275.694,4.7902,1,1,"Cause sometime we be together and s- and somebody don't know,",we,together,we_be_together,PronounPersonal,Adjective,PronounPersonal_be_Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,Cause,sometime,we,be ,together,and,s-,and,somebody,don't,"know,",,,,,,,,,,,,,,,,,,,,,,,,0,
PRV_se0_ag3_m_01_1,2325,PRV_se0_ag3_m_01,2468.8729,2472.8517,3.9788,1,1,just- just did something to me. And I would- I be looking for 'em now. Say I wish I could find,I,looking,I_be_looking,PronounPersonal,VerbPresentParticiple,PronounPersonal_be_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,just-,just,did,something,to,me.,And,I,would-,I,be ,looking,for,'em,now.,Say,I,wish,I,could,find,,,,,,,,,,,,,,,,,,,,,0,
PRV_se0_ag3_m_02_1,175,PRV_se0_ag3_m_02,207.0345,209.245,2.2105,2,2,people I be around a lot of times be talking about,I,around,I_be_around,PronounPersonal,Adverb,PronounPersonal_be_Adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be,around a lot of times be talking about,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
PRV_se0_ag3_m_02_1,175,PRV_se0_ag3_m_02,207.0345,209.245,2.2105,2,2,people I be around a lot of times be talking about,lot,talking,lot_be_talking,Noun,VerbPresentParticiple,Noun_be_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be,talking about,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
PRV_se0_ag3_m_02_1,177,PRV_se0_ag3_m_02,210.1018,213.2069,3.1051,2,2,"they be hurting somewhere. Like, and I don't be hurting nowhere.",I,hurting,I_be_hurting,PronounPersonal,VerbPresentParticiple,PronounPersonal_be_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be,"hurting somewhere. Like, and I don't be hurting nowhere.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
PRV_se0_ag3_m_02_1,177,PRV_se0_ag3_m_02,210.1018,213.2069,3.1051,2,2,"they be hurting somewhere. Like, and I don't be hurting nowhere.",they,hurting,they_be_hurting,PronounPersonal,VerbPresentParticiple,PronounPersonal_be_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be,hurting nowhere.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
PRV_se0_ag3_m_02_1,693,PRV_se0_ag3_m_02,908.0819,909.6514,1.5695,1,1,Everybody be eating meat if you,everybody,eating,everybody_be_eating,PronounIndefinite,VerbPresentParticiple,PronounIndefinite_be_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Everybody,be ,eating,meat,if,you,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
PRV_se0_ag3_m_03_1,146,PRV_se0_ag3_m_02,184.9818,188.5962,3.6144,1,1,"And but one thing it might held it back a little while, but it be coming so fast if-",it,coming,it_be_coming,PronounPersonal,VerbPresentParticiple,PronounPersonal_be_VerbPresentParticiple,,,,,,,,,,,,,,,,And,but,one,thing,it,might,held,it,back,a,little,"while,",but,it,be ,coming,so,fast,if-,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
ROC_se0_ag1_m_01_1,2736,ROC_se0_ag1_m_01,3409.4909,3410.8152,1.3243,1,1,"You hear a Brooklyn accent be like,",accent,like,accent_be_like,Noun,Preposition,Noun_be_Preposition,,,,,,,,,,,,,,,,,,,,,,,,,You,hear,a,Brooklyn,accent,be ,"like,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROC_se0_ag1_m_01_1,2761,ROC_se0_ag1_m_01,3443.9067,3446.1624,2.2557,1,1,"cause I be like, do I have a Rochester accent? And they're like,",I,like,I_be_like,PronounPersonal,QuotativeLike,PronounPersonal_be_QuotativeLike,,,,,,,,,,,,,,,,,,,,,,,,,,,,cause,I,be ,"like,",do,I,have,a,Rochester,accent?,And,they're,"like,",,,,,,,,,,,,,,,,,,,,,,
ROC_se0_ag1_m_01_1,2911,ROC_se0_ag1_m_01,3620.0891,3621.1662,1.0771,1,1,times be getting hard.,times,getting,times_be_getting,Noun,VerbPresentParticiple,Noun_be_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,times,be ,getting,hard.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROC_se0_ag1_m_01_1,2914,ROC_se0_ag1_m_01,3622.5324,3624.1691,1.6367,1,1,"it be like yo, alright,",it,like,it_be_like,PronounNonReferential,QuotativeLike,PronounNonReferential_be_QuotativeLike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,it,be ,like,"yo,","alright,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROC_se0_ag1_m_02_1,40,ROC_int_01,45.8492,46.847,0.9978,1,1,"we be walking, like,",we,walking,we_be_walking,PronounPersonal,VerbPresentParticiple,PronounPersonal_be_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,we,be ,"walking,","like,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROC_se0_ag1_m_02_1,44,ROC_int_01,51.3596,54.846,3.4864,1,1,"we be thinking it's a private event, so it's like, somebody rented the space.",we,thinking,we_be_thinking,PronounPersonal,VerbPresentParticiple,PronounPersonal_be_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,we,be ,thinking,it's,a,private,"event,",so,it's,"like,",somebody,rented,the,space.,,,,,,,,,,,,,,,,,,,,
ROC_se0_ag1_m_02_1,1285,ROC_se0_ag1_m_02,1353.7491,1357.181,3.4319,1,1,"You know what I mean, like I've been down south, and like the way I rap they all be like-",they,like,they_be_like,PronounPersonal,QuotativeLike,PronounPersonal_be_QuotativeLike,,,,,,,,,,,,You,know,what,I,"mean,",like,I've,been,down,"south,",and,like,the,way,I,rap,they,all,be ,like-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROC_se0_ag1_m_02_1,1317,ROC_se0_ag1_m_02,1392.5701,1393.6846,1.1145,1,1,"And it be so hilarious like,",it,hilarious,it_be_hilarious,PronounPersonal,Adjective,PronounPersonal_be_Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,And,it,be ,so,hilarious,"like,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
