File,Line,Speaker,UttStartTime,UttEndTime,UttLength,Content,AintVariation,InstancesCountPerLine,FeatureCountPerLine
DCA_se1_ag3_f_02_1,1054,DCA_se1_ag3_f_02,1624.0306,1626.3563,2.3257,and then when I got the bicycle I didn't really want it.,didn't,1,0
DCA_se1_ag3_f_02_1,1070,DCA_se1_ag3_f_02,1644.7074,1647.3112,2.6038,And that surprised me because I didn't know she was gonna get it.,didn't,1,0
DCA_se1_ag3_f_02_1,1102,DCA_se1_ag3_f_02,1695.297,1697.0994,1.8024,and I didn't really know what to think.,didn't,1,0
DCA_se1_ag3_f_02_1,1120,DCA_se1_ag3_f_02,1720.076,1724.104,4.028,"but I was driving and I didn't have any driver's license. My mother was in the car,",didn't,1,0
DCA_se1_ag3_f_02_1,1150,DCA_se1_ag3_f_02,1762.433,1763.9863,1.5533,"No, I didn't stay in",didn't,1,0
DCA_se1_ag3_m_01_1,525,DCA_se1_ag3_m_01,547.0233,548.1805,1.1572,"and the boy didn't draw,",didn't,1,0
DCA_se1_ag3_m_01_1,539,DCA_se1_ag3_m_01,557.2795,557.8092,0.5297,"he didn't,",didn't,1,0
DCA_se1_ag3_m_01_1,1029,DCA_se1_ag3_m_01,1065.207,1066.0878,0.8808,say they didn't need you,didn't,1,0
DCA_se1_ag3_m_01_1,1178,DCA_se1_ag3_m_01,1221.1271,1222.8251,1.698,They didn't even throw it to the Spanish fellow,didn't,1,0
DCA_se1_ag3_m_01_1,1593,DCA_se1_ag3_m_01,1723.4182,1723.9381,0.5199,didn't,didn't,1,0
DCA_se1_ag3_m_01_1,1866,DCA_se1_ag3_m_01,2047.5944,2051.7086,4.1142,"whatever di- they didn't have to be with you, but if they came up and spoke, you know we spoke",didn't,1,0
DCA_se1_ag4_m_01_1,241,DCA_se1_ag4_m_01,393.2944,394.0002,0.7058,And he didn't want,didn't,1,0
DCA_se1_ag4_m_01_1,329,DCA_se1_ag4_m_01,542.458,543.752,1.294,it didn't last that long,didn't,1,0
DCA_se1_ag4_m_01_1,467,DCA_se1_ag4_m_01,780.1893,781.2937,1.1044,"No, I didn't have",didn't,1,0
DCA_se1_ag4_m_02_1,50,DCA_se1_ag4_m_02,44.8054,47.4306,2.6252,"Usually there isn't- let's say in the block like that, put it like that.",isn't,1,0
DCA_se1_ag4_m_02_1,91,DCA_se1_ag4_m_02,94.5377,96.5617,2.024,"I'm not using no words, know what I mean like I sh-",I'm not,1,0
DCA_se1_ag4_m_02_1,94,DCA_se1_ag4_m_02,98.2618,99.5203,1.2585,I'm not. Just ordinary.,I'm not,1,0
DCA_se1_ag4_m_02_1,310,DCA_se1_ag4_m_02,345.7504,346.7677,1.0173,Now I ain't talking about the-,ain't,1,1
DCA_se1_ag4_m_02_1,461,DCA_se1_ag4_m_02,550.373,551.721,1.348,"they ain't go nowhere, just- just,",ain't,1,1
DCA_se1_ag4_m_02_1,588,DCA_se1_ag4_m_02,705.8501,707.0065,1.1564,We didn't do nothing like that.,didn't,1,0
DCA_se1_ag4_m_02_1,600,DCA_se1_ag4_m_02,721.4767,726.6618,5.1851,"I ain't looking for nothing but I mean, seeing is- someone stop to help you, you don't know what's happening you gotta walk you gotta look around.",ain't,1,1
DCA_se1_ag4_m_02_1,625,DCA_se1_ag4_m_02,756.0743,757.9477,1.8734,I ain't no major in nothing in particular but this,ain't,1,1
DCA_se1_ag4_m_02_1,635,DCA_se1_ag4_m_02,767.6069,769.113,1.5061,"No, I ain't no- no.",ain't,1,1
DCA_se1_ag4_m_02_1,659,DCA_se1_ag4_m_02,798.4788,800.9315,2.4527,"That was Jones school that didn't, First Street right here.",didn't,1,0
DCA_se1_ag4_m_02_1,679,DCA_se1_ag4_m_02,825.2533,826.461,1.2077,I told you I didn't go to Dunbar.,didn't,1,0
DCA_se1_ag4_m_02_1,792,DCA_se1_ag4_m_02,963.976,966.6281,2.6521,"And I was seventeen years old, I didn't know what a girl was.",didn't,1,0
DCA_se1_ag4_m_02_1,830,DCA_se1_ag4_m_02,1015.0524,1017.5144,2.462,I didn't know where they live ,didn't,1,0
DCA_se1_ag4_m_02_1,832,DCA_se1_ag4_m_02,1018.2371,1019.65,1.4129,And I didn't sleep with that lady.,didn't,1,0
DCA_se1_ag4_m_02_1,975,DCA_se1_ag4_m_02,1189.4364,1190.018,0.5816,I didn't.,didn't,1,0
DCA_se1_ag4_m_02_1,976,DCA_se1_ag4_m_02,1191.6633,1192.9145,1.2512," No, I didn't.",didn't,1,0
DCA_se1_ag4_m_02_1,1031,DCA_se1_ag4_m_02,1255.8647,1256.9644,1.0997,See I'm not as tall as you are.,I'm not,1,0
DCA_se1_ag4_m_02_1,1083,DCA_se1_ag4_m_02,1320.5567,1322.4432,1.8865,I almost didn't- I almost can tell-,didn't,1,0
DCA_se1_ag4_m_02_1,1089,DCA_se1_ag4_m_02,1330.5919,1332.498,1.9061,I don't know. I ain't no,ain't,1,1
DCA_se1_ag4_m_02_1,1099,DCA_se1_ag4_m_02,1342.8851,1344.2732,1.3881,Oh I ain't nothing now. I'm a-,ain't,1,1
DCA_se1_ag4_m_02_1,1101,DCA_se1_ag4_m_02,1349.0513,1350.107,1.0557,"No, I ain't know no guys.",ain't,1,1
DCA_se1_ag4_m_02_1,1155,DCA_se1_ag4_m_02,1401.2625,1405.8469,4.5844," Everybody live better than me, I ain't had nothing.",ain't,1,1
DCA_se1_ag4_m_02_1,1169,DCA_se1_ag4_m_02,1423.2067,1426.5729,3.3662,"So now you- I go to church every now and then, but I ain't ready yet.",ain't,1,1
DCA_se1_ag4_m_02_1,1171,DCA_se1_ag4_m_02,1427.8186,1430.75,2.9314,"See I ain't gon- I say before I die, want to be a preacher.",ain't,1,1
DCA_se1_ag4_m_02_1,1177,DCA_se1_ag4_m_02,1438.1765,1439.8626,1.6861,"But I mean- no, I'm not kidding but uh",I'm not,1,0
DCA_se1_ag4_m_02_1,1192,DCA_se1_ag4_m_02,1462.89,1464.6691,1.7791,then I'm ready to die! I ain't ready to die yet!,ain't,1,1
DCA_se1_ag4_m_02_1,1195,DCA_se1_ag4_m_02,1466.8226,1468.1471,1.3245,"Excuse me, I'm loud, ain't I huh?",ain't,1,1
DCA_se1_ag4_m_02_1,1210,DCA_se1_ag4_m_02,1484.0864,1485.9174,1.831,"But I never, I didn't learn no kind of language.",didn't,1,0
DCA_se1_ag4_m_02_1,1247,DCA_se1_ag4_m_02,1532.4903,1534.0054,1.5151,"Oh, oh, I'm-I'm-I'm loud isn't I, huh?",isn't,1,0
DCA_se1_ag4_m_02_1,1387,DCA_se1_ag4_m_02,1710.5876,1713.1877,2.6001,But now I- I didn't. Then it was the Fox Theater.,didn't,1,0
DCA_se1_ag4_m_02_1,1492,DCA_se1_ag4_m_02,1839.305,1843.9072,4.6022,"You ain't got but two, three words, you about, about eight bars. The whole song is eight bars.",ain't,1,1
DCA_se1_ag4_m_02_1,1524,DCA_se1_ag4_m_02,1880.8407,1882.6577,1.817,"Well now, you ain't no psychologist are you?",ain't,1,1
DCA_se1_ag4_m_02_1,1616,DCA_se1_ag4_m_02,1993.412,1995.243,1.831,"They'll come see me, but I'm not going to see them.",I'm not,1,0
DCA_se1_ag4_m_02_1,1661,DCA_se1_ag4_m_02,2043.9468,2045.1491,1.2023,"Not right now, I ain't got nothing.",ain't,1,1
DCA_se1_ag4_m_02_1,1665,DCA_se1_ag4_m_02,2048.5441,2049.4385,0.8944,I ain't putting no,ain't,1,1
DCA_se1_ag4_m_02_1,1697,DCA_se1_ag4_m_02,2078.6809,2080.0787,1.3978,"They ain't too small, but I mean, you know.",ain't,1,1
DCA_se1_ag4_m_02_1,1719,DCA_se1_ag4_m_02,2109.6095,2112.3269,2.7174,I didn't want to clamor over them. Thirteen thirteen I never forget that.,didn't,1,0
DCA_se1_ag4_m_02_1,1733,DCA_se1_ag4_m_02,2128.4697,2131.0747,2.605,"They- they- they- I'm still living. Right now. I'm talking to you, ain't I?",ain't,1,1
DCA_se1_ag4_m_02_1,1741,DCA_se1_ag4_m_02,2139.2576,2142.0679,2.8103,"I ain't talking about Washington Center, wasn't no Washington Center then, know where the capital place at?",ain't,1,1
DCA_se1_ag4_m_02_1,1783,DCA_se1_ag4_m_02,2194.0587,2196.2096,2.1509,"No I ain't going in there, til I hear 'em singing.",ain't,1,1
DCA_se1_ag4_m_02_1,1858,DCA_se1_ag4_m_02,2293.3484,2294.8373,1.4889,I ain't got don't have but one one brother.,ain't,1,1
DCA_se1_ag4_m_02_1,1876,DCA_se1_ag4_m_02,2312.5245,2313.6877,1.1632,Ain't nobody gonna bother you there.,ain't,1,1
DCA_se1_ag4_m_02_1,1895,DCA_se1_ag4_m_02,2337.3407,2338.9676,1.6269,"little bit of it, you- you follow me, didn't you?",didn't,1,0
DCA_se1_ag4_m_02_1,1897,DCA_se1_ag4_m_02,2340.2536,2342.3894,2.1358,"But I didn't give you all the- all the- you know, the",didn't,1,0
DCA_se1_ag4_m_02_1,1943,DCA_se1_ag4_m_02,2393.4619,2396.1011,2.6392,But I ain't gonna worry unless  I just worry about me me.,ain't,1,1
DCA_se1_ag4_m_02_1,1957,DCA_se1_ag4_m_02,2411.0415,2413.1431,2.1016,"so anyway, I ain't give you a chance to say nothing here.",ain't,1,1
DCA_se1_ag4_m_02_1,1973,DCA_se1_ag4_m_02,2431.2653,2432.1451,0.8798,I ain't talking no-,ain't,1,1
DCA_se2_ag1_f_01_1,704,DCA_se2_ag1_f_01,686.6749,689.7105,3.0356,and they didn't do nothing to 'em. They fed 'em and stuff like that.,didn't,1,0
DCA_se2_ag1_f_01_1,882,DCA_se2_ag1_f_01,884.2786,886.2417,1.9631,"She checked in there, and he ain't have 'em.",ain't,1,1
DCA_se2_ag1_f_01_1,992,DCA_se2_ag1_f_01,1006.3023,1007.5006,1.1983,And she didn't holler.,didn't,1,0
DCA_se2_ag1_f_02_1,260,DCA_se2_ag1_f_02,240.5571,242.217,1.6599,She ain't had not a drop of jewelry on.,ain't,1,1
DCA_se2_ag1_f_02_1,539,DCA_se2_ag1_f_02,518.1098,519.075,0.9652,And he didn't like her.,didn't,1,0
DCA_se2_ag1_f_02_1,581,DCA_se2_ag1_f_02,553.1586,556.5438,3.3852,RD-NAME-2's been acting up in class or not because I'm not here and I can't say.,I'm not,1,0
DCA_se2_ag1_f_02_1,597,DCA_se2_ag1_f_02,575.1768,576.4918,1.315,I'm not gonna sit up here and let you,I'm not,1,0
DCA_se2_ag1_f_02_1,672,DCA_int_03,651.7138,652.8784,1.1646,One you really didn't like.,didn't,1,0
DCA_se2_ag1_f_02_1,700,DCA_se2_ag1_f_02,686.3383,687.7045,1.3662,"I ain't saying I have it,",ain't,1,1
DCA_se2_ag1_f_02_1,706,DCA_se2_ag1_f_02,693.8257,695.164,1.3383,cause they ain't got that much.,ain't,1,1
DCA_se2_ag1_f_02_1,718,DCA_se2_ag1_f_02,709.5363,712.6791,3.1428,"Because if you ain't- if you ain't like them, then they can't stand you because",ain't,2,2
DCA_se2_ag1_f_02_1,724,DCA_se2_ag1_f_02,714.9487,716.8652,1.9165,to have all this and they ain't got it.,ain't,1,1
DCA_se2_ag1_f_02_1,729,DCA_se2_ag1_f_02,721.9186,724.8889,2.9703,Well she didn't have much either. She comes to school looking very bad.,didn't,1,0
DCA_se2_ag1_f_02_1,731,DCA_se2_ag1_f_02,725.4706,728.4922,3.0216,"And you know, I feel sort of sorry for her cause she ain't got too much-",ain't,1,1
DCA_se2_ag1_f_02_1,741,DCA_se2_ag1_f_02,737.797,741.919,4.122,"I mean I didn't have that much! All I had was just- Just cause a person have a room to theirself, that ain't-",ain't,1,1
DCA_se2_ag1_f_02_1,741,DCA_se2_ag1_f_02,737.797,741.919,4.122,"I mean I didn't have that much! All I had was just- Just cause a person have a room to theirself, that ain't-",didn't,1,0
DCA_se2_ag1_f_02_1,857,DCA_se2_ag1_f_02,850.6896,852.1398,1.4502,"Kennedy, she didn't say, Kennedy,",didn't,1,0
DCA_se2_ag1_f_02_1,861,DCA_se2_ag1_f_02,854.7359,855.44,0.7041,She didn't say it-,didn't,1,0
DCA_se2_ag1_f_02_1,864,DCA_se2_ag1_f_02,858.8392,860.8804,2.0412,"She didn't sound like a, you know, Washingtonian.",didn't,1,0
DCA_se2_ag1_f_02_1,919,DCA_se2_ag1_f_02,903.6265,904.8575,1.231,I mean they ain't bad at all.,ain't,1,1
DCA_se2_ag1_f_02_1,1012,DCA_se2_ag1_f_02,995.9096,998.1665,2.2569,And they all drunk. Ain't no telling what happen out there.,ain't,1,1
DCA_se2_ag1_f_02_1,1201,DCA_se2_ag1_f_02,1180.2496,1181.8677,1.6181,It ain't got no strings or nothing.,ain't,1,1
DCA_se2_ag1_f_02_1,1234,DCA_se2_ag1_f_02,1208.5815,1210.5854,2.0039,"And she, she didn't go into I mean, far-",didn't,1,0
DCA_se2_ag1_f_02_1,1318,DCA_se2_ag1_f_02,1305.5685,1308.1037,2.5352,I'm not gonna just go out and spend it for everything I want.,I'm not,1,0
DCA_se2_ag1_f_02_1,1324,DCA_se2_ag1_f_02,1314.556,1318.052,3.496,"every time money you get, like you ain't never seen money, go out there and spend it just like that.",ain't,1,1
DCA_se2_ag1_f_02_1,1501,DCA_se2_ag1_f_02,1486.5277,1488.6213,2.0936,And back joint was stiff as I ain't know what.,ain't,1,1
DCA_se2_ag1_f_03_1,388,DCA_se2_ag1_f_03,444.0434,447.469,3.4256,and of anything I did wrong she'll tell her but I didn't do nothing wrong.,didn't,1,0
DCA_se2_ag1_f_03_1,481,DCA_se2_ag1_f_03,546.9833,550.9418,3.9585,"And some people said, you clap like that then the other people think that you didn't like the show.",didn't,1,0
DCA_se2_ag1_f_03_1,530,DCA_se2_ag1_f_03,603.3933,604.2918,0.8985,and I didn't know-,didn't,1,0
DCA_se2_ag1_f_03_1,532,DCA_se2_ag1_f_03,605.0121,606.0766,1.0645,"I didn't know um,",didn't,1,0
DCA_se2_ag1_f_03_1,810,DCA_int_03,907.2297,907.8908,0.6611,I mean why didn't you-,didn't,1,0
DCA_se2_ag1_f_03_1,884,DCA_se2_ag1_f_03,986.7603,988.7162,1.9559,hurt each other but they didn't hurt each other.,didn't,1,0
DCA_se2_ag1_f_03_1,899,DCA_int_03,999.2709,1000.0136,0.7427,Oh I didn't know that.,didn't,1,0
DCA_se2_ag1_f_03_1,902,DCA_se2_ag1_f_03,1002.0783,1004.745,2.6667,"you know she had to smack him, but she didn't smack him that hard.",didn't,1,0
DCA_se2_ag1_f_03_1,960,DCA_se2_ag1_f_03,1047.6926,1048.2114,0.5188,man didn't-,didn't,1,0
DCA_se2_ag1_f_03_1,1028,DCA_int_03,1102.6466,1104.6652,2.0186,"That is really a fascinating show, isn't it?",isn't,1,0
DCA_se2_ag1_f_03_1,1080,DCA_int_03,1153.9086,1157.1456,3.237," I gotta see that, no I didn't know that was coming on.",didn't,1,0
DCA_se2_ag1_f_03_1,1148,DCA_se2_ag1_f_03,1223.6957,1225.4165,1.7208,"you know she- she didn't believe that um,",didn't,1,0
DCA_se2_ag1_f_03_1,1195,DCA_se2_ag1_f_03,1261.7858,1262.5469,0.7611,"she said, we didn't-",didn't,1,0
DCA_se2_ag1_f_03_1,1197,DCA_se2_ag1_f_03,1262.755,1263.9828,1.2278,we didn't come in this car.,didn't,1,0
DCA_se2_ag1_f_03_1,1203,DCA_se2_ag1_f_03,1266.273,1268.796,2.523,"well we didn't come in it, we have to go back out in it.",didn't,1,0
DCA_se2_ag1_f_03_1,1276,DCA_se2_ag1_f_03,1329.4055,1331.0182,1.6127,They didn't know Bonnie and Clyde that,didn't,1,0
DCA_se2_ag1_f_03_1,1459,DCA_se2_ag1_f_03,1477.7122,1479.0048,1.2926,you know he didn't wanna get killed.,didn't,1,0
DCA_se2_ag1_f_03_1,1489,DCA_se2_ag1_f_03,1499.8522,1501.6465,1.7943,And but Bonnie and Clyde didn't get hurt.,didn't,1,0
DCA_se2_ag1_f_03_1,1491,DCA_se2_ag1_f_03,1502.5069,1504.4958,1.9889,And that boy named W.P. they didn't get hurt.,didn't,1,0
DCA_se2_ag1_f_03_1,1523,DCA_se2_ag1_f_03,1538.2223,1540.3752,2.1529,and they fixed her all up and she didn't die.,didn't,1,0
DCA_se2_ag1_f_03_1,1528,DCA_se2_ag1_f_03,1546.7222,1549.3875,2.6653,"you know, she couldn't see nothing so she didn't know who it was.",didn't,1,0
DCA_se2_ag1_f_03_1,1555,DCA_se2_ag1_f_03,1578.9227,1580.9236,2.0009,"cause they didn't want- they didn't wanna get killed,",didn't,2,0
DCA_se2_ag1_f_03_1,1570,DCA_se2_ag1_f_03,1595.8544,1598.4911,2.6367,"and so he wouldn't get hurt, so T.W. didn't die.",didn't,1,0
DCA_se2_ag1_f_03_1,1584,DCA_se2_ag1_f_03,1615.2486,1616.121,0.8724,they didn't make it,didn't,1,0
DCA_se2_ag1_f_03_1,1594,DCA_se2_ag1_f_03,1623.6719,1624.9589,1.287,you know they didn't kill him yet.,didn't,1,0
DCA_se2_ag1_f_03_1,1750,DCA_int_03,1804.5738,1807.1469,2.5731,And you didn't tell me about this r- reform school?,didn't,1,0
DCA_se2_ag1_f_03_1,1960,DCA_se2_ag1_f_03,2046.425,2048.6249,2.1999,Sometimes I think I'm not gonna make it so-,I'm not,1,0
DCA_se2_ag1_f_03_1,1997,DCA_se2_ag1_f_03,2089.6243,2090.8902,1.2659,I didn't want much this,didn't,1,0
DCA_se2_ag1_f_03_1,2005,DCA_se2_ag1_f_03,2097.3297,2100.8275,3.4978,"And m- my sister didn't want much, nobody didn't want much but",didn't,2,0
DCA_se2_ag1_f_04_1,235,DCA_se2_ag1_f_04,328.414,329.3608,0.9468,She didn't cheat.,didn't,1,0
DCA_se2_ag1_f_04_1,272,DCA_se2_ag1_f_04,374.1055,376.3717,2.2662,"Oh, no. They didn't come and stay in a hotel.",didn't,1,0
DCA_se2_ag1_f_04_1,316,DCA_se2_ag1_f_04,422.4523,424.298,1.8457,"And so the man say, I'm not cheating!",I'm not,1,0
DCA_se2_ag1_f_04_1,445,DCA_se2_ag1_f_04,597.148,598.8196,1.6716,Canadians is there ain't it?,ain't,1,1
DCA_se2_ag1_f_04_1,489,DCA_se2_ag1_f_04,659.8682,663.1564,3.2882,"hard time last year in the fifth grade, I didn't even know what to do.",didn't,1,0
DCA_se2_ag1_f_04_1,620,DCA_se2_ag1_f_04,853.2457,855.6014,2.3557,And the rest of 'em she didn't give a heck about.,didn't,1,0
DCA_se2_ag1_f_04_1,735,DCA_se2_ag1_f_04,1019.5435,1020.8918,1.3483,but I didn't follow.,didn't,1,0
DCA_se2_ag1_f_04_1,889,DCA_se2_ag1_f_04,1246.0447,1247.9313,1.8866,"That's it, I ain't getting nothing. So-",ain't,1,1
DCA_se2_ag1_f_05_1,256,DCA_se2_ag1_f_05,312.0487,313.9566,1.9079,If somebody got in there he didn't like or,didn't,1,0
DCA_se2_ag1_f_05_1,270,DCA_se2_ag1_f_05,328.6023,331.1991,2.5968,and he was fat. He didn't like J- James Bond.,didn't,1,0
DCA_se2_ag1_f_05_1,428,DCA_se2_ag1_f_05,510.1081,513.5343,3.4262,"or he be doing something, instead of talking to another boy while he ain't there.",ain't,1,1
DCA_se2_ag1_f_05_1,464,DCA_se2_ag1_f_05,551.0017,552.9595,1.9578,but he was late anyway so he didn't say anything.,didn't,1,0
DCA_se2_ag1_f_05_1,557,DCA_se2_ag1_f_05,685.936,687.9345,1.9985,I didn't like cause she hollered at people.,didn't,1,0
DCA_se2_ag1_f_05_1,585,DCA_se2_ag1_f_05,719.0779,723.0901,4.0122,"assistant principal would come up there and ask us if we didn't tell, and they putting to suspend us.",didn't,1,0
DCA_se2_ag1_f_05_1,830,DCA_se2_ag1_f_05,1064.5692,1065.9013,1.3321,But I didn't get it. ,didn't,1,0
DCA_se2_ag1_f_05_1,888,DCA_se2_ag1_f_05,1147.8746,1149.2259,1.3513,"I didn't realize it was one up,",didn't,1,0
DCA_se2_ag1_f_05_1,940,DCA_se2_ag1_f_05,1209.2415,1212.8518,3.6103,"No, see- No, I'm not getting bored. See, last year-",I'm not,1,0
DCA_se2_ag1_f_05_1,994,DCA_se2_ag1_f_05,1279.6595,1283.7898,4.1303,"I was over my cousin's house for the Christmas holidays, and I ain't go home- I was supposed to go home night-",ain't,1,1
DCA_se2_ag1_f_05_1,1020,DCA_se2_ag1_f_05,1306.1801,1308.2722,2.0921,"So, it didn't make no difference, as long as I had something.",didn't,1,0
DCA_se2_ag1_f_05_1,1033,DCA_se2_ag1_f_05,1320.0484,1323.675,3.6266,"and when we woke up, the- uh- We was looking for the bikes. We didn't see 'em.",didn't,1,0
DCA_se2_ag1_f_05_1,1037,DCA_se2_ag1_f_05,1325.3835,1329.4526,4.0691,"We didn't say anything. My father, he had gotten them, but he hid 'em. He hid 'em in the closet.",didn't,1,0
DCA_se2_ag1_f_05_1,1045,DCA_se2_ag1_f_05,1335.1866,1338.3574,3.1708,"in a way mad, too. But I wouldn't- I didn't want to say anything to hurt his feelings.",didn't,1,0
DCA_se2_ag1_f_05_1,1078,DCA_se2_ag1_f_05,1388.0488,1389.3512,1.3024,and I didn't get stitches though.,didn't,1,0
DCA_se2_ag1_f_06_1,80,DCA_se2_ag1_f_06,91.7709,94.1105,2.3396,I haven't looked at it in too long I guess. We'll see.,haven't,1,0
DCA_se2_ag1_f_06_1,103,DCA_se2_ag1_f_06,122.0181,125.3636,3.3455,"they wasn't um- Norman, he didn't get hurt too bad, but Joe Rossi did.",didn't,1,0
DCA_se2_ag1_f_06_1,125,DCA_se2_ag1_f_06,149.1859,151.4364,2.2505,"I mean if I haven't seen it in a long time, do I still have to give you-",haven't,1,0
DCA_se2_ag1_f_06_1,205,DCA_se2_ag1_f_06,249.733,250.8766,1.1436,Cause I didn't play a lot.,didn't,1,0
DCA_se2_ag1_f_06_1,222,DCA_int_06,272.4839,275.2957,2.8118,"Even if didn't yell at you, you know, why did she yell?",didn't,1,0
DCA_se2_ag1_f_07_1,93,DCA_se2_ag1_f_07,125.8233,127.6512,1.8279,Tag means you haven't ? been it.,haven't,1,0
DCA_se2_ag1_f_07_1,320,DCA_se2_ag1_f_07,431.7312,432.6078,0.8766,they haven't cause,haven't,1,0
DCA_se2_ag1_f_07_1,401,DCA_se2_ag1_f_07,517.3294,520.0526,2.7232,"And uh, Jill didn't want the baby go to Rodney because",didn't,1,0
DCA_se2_ag1_f_07_1,436,DCA_se2_ag1_f_07,560.8962,565.0321,4.1359,"And she lost the baby, but she didn't tell Rodney til after they were married.",didn't,1,0
DCA_se2_ag1_f_07_1,487,DCA_se2_ag1_f_07,618.3735,621.0733,2.6998,"and she really was mixed up, you know. She didn't have any",didn't,1,0
DCA_se2_ag1_f_07_1,541,DCA_se2_ag1_f_07,687.3485,689.936,2.5875,"went all to pieces. You know, she didn't pay no m- attention to him.",didn't,1,0
DCA_se2_ag1_f_07_1,614,DCA_se2_ag1_f_07,764.7749,765.8893,1.1144,She didn't kill herself did she?,didn't,1,0
DCA_se2_ag1_f_07_1,657,DCA_se2_ag1_f_07,829.3481,833.4514,4.1033,"she kept working her figure and everything, but she- she didn't ever make it.",didn't,1,0
DCA_se2_ag1_f_07_1,659,DCA_se2_ag1_f_07,833.7312,835.8657,2.1345,She looked alright. She didn't ever make it.,didn't,1,0
DCA_se2_ag1_f_07_1,666,DCA_se2_ag1_f_07,843.8194,850.5142,6.6948,"had- had a disease, and uh, he got crippled. And she didn't want to mess with him cause he had one l- He had two legs, you know, half legs.",didn't,1,0
DCA_se2_ag1_f_07_1,671,DCA_se2_ag1_f_07,854.9148,857.7732,2.8584,And she didn't want to mess with him. She was- said she wanted a real man.,didn't,1,0
DCA_se2_ag1_f_07_1,675,DCA_se2_ag1_f_07,859.7537,862.0339,2.2802, she was like Betty- Didn't she take them pills?,didn't,1,0
DCA_se2_ag1_f_07_1,725,DCA_se2_ag1_f_07,921.9686,924.6545,2.6859,And all he did was run out- running out the hole. We didn't-,didn't,1,0
DCA_se2_ag1_f_07_1,953,DCA_se2_ag1_f_07,1223.6333,1226.0102,2.3769,but he didn't take us down to the office or nothing like that.,didn't,1,0
DCA_se2_ag1_f_07_1,960,DCA_se2_ag1_f_07,1233.6469,1240.2717,6.6248,"you know, individuals. He knew probably all us had done it cause all us had been together for three years, but he didn't take no, you know",didn't,1,0
DCA_se2_ag1_f_07_1,1076,DCA_se2_ag1_f_07,1406.234,1407.465,1.231,"isn't going too right,",isn't,1,0
DCA_se2_ag1_f_07_1,1094,DCA_se2_ag1_f_07,1428.8958,1432.5422,3.6464,"I think it was six years in college. I'm not sure, but I think it is six years in college.",I'm not,1,0
DCA_se2_ag1_f_07_1,1250,DCA_se2_ag1_f_07,1658.8122,1661.7918,2.9796,I didn't think I was- was going to survive from that.,didn't,1,0
DCA_se2_ag1_f_07_1,1267,DCA_se2_ag1_f_07,1684.6354,1685.3582,0.7228,I really didn't-,didn't,1,0
DCA_se2_ag1_m_01_1,374,DCA_se2_ag1_m_01,411.7237,414.7674,3.0437,"in bed, and she didn't wanna get up and go to work. So she look out the window and told him,",didn't,1,0
DCA_se2_ag1_m_01_1,392,DCA_se2_ag1_m_01,432.8327,433.686,0.8533,she didn't believe him.,didn't,1,0
